,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
20,2022-07-16,LCK 2022 Summer,T1,DRX,Win,DRX,T1,Red,32:09,Azir,Akali,5,1,7,12.0,311,15.9,28.9,45,Teleport,Flash,"['Crown of the Shattered Queen', 'Blasting Wand', ""Rabadon's Deathcap"", ""Sorcerer's Shoes"", 'Shadowflame', 'Blighting Jewel', 'Farsight Alteration']",Crown of the Shattered Queen,Blasting Wand,Rabadon's Deathcap,Sorcerer's Shoes,Shadowflame,Blighting Jewel
21,2022-07-16,LCK 2022 Summer,T1,DRX,Win,DRX,T1,Red,26:58,Seraphine,Azir,2,1,10,12.0,229,10.5,18.2,-14,Teleport,Flash,"[""Giant's Belt"", ""Liandry's Anguish"", 'Control Ward', ""Seraph's Embrace"", 'Dark Seal', 'Ionian Boots of Lucidity', 'Farsight Alteration']",Giant's Belt,Liandry's Anguish,Control Ward,Seraph's Embrace,Dark Seal,Ionian Boots of Lucidity
22,2022-07-13,LCK 2022 Summer,T1,Hanwha Life Esports,Win,T1,Hanwha Life Esports,Blue,30:28,Corki,Ahri,3,1,3,6.0,344,17.0,21.7,79,Teleport,Flash,"[""Luden's Tempest"", 'Guardian Angel', 'Void Staff', 'Muramana', ""Sorcerer's Shoes"", 'Hexdrinker', 'Farsight Alteration']",Luden's Tempest,Guardian Angel,Void Staff,Muramana,Sorcerer's Shoes,Hexdrinker
23,2022-07-13,LCK 2022 Summer,T1,Hanwha Life Esports,Loss,Hanwha Life Esports,T1,Red,36:46,Seraphine,Azir,2,4,5,1.75,288,13.5,20.2,4,Teleport,Flash,"[""Seraph's Embrace"", ""Luden's Tempest"", 'Needlessly Large Rod', 'Dark Seal', 'Ionian Boots of Lucidity', 'Chemtech Putrifier', 'Farsight Alteration']",Seraph's Embrace,Luden's Tempest,Needlessly Large Rod,Dark Seal,Ionian Boots of Lucidity,Chemtech Putrifier
24,2022-07-13,LCK 2022 Summer,T1,Hanwha Life Esports,Win,Hanwha Life Esports,T1,Red,32:42,Seraphine,Azir,2,0,4,6.0,277,12.9,11.9,-25,Teleport,Flash,"['Ionian Boots of Lucidity', ""Seraph's Embrace"", 'Control Ward', ""Liandry's Anguish"", 'Dark Seal', ""Rylai's Crystal Scepter"", 'Oracle Lens']",Ionian Boots of Lucidity,Seraph's Embrace,Control Ward,Liandry's Anguish,Dark Seal,Rylai's Crystal Scepter
25,2022-07-10,LCK 2022 Summer,T1,Fredit BRION,Win,Fredit BRION,T1,Red,23:42,Yasuo,Seraphine,5,2,8,6.5,216,11.7,10.4,41,Teleport,Flash,"['Immortal Shieldbow', 'Infinity Edge', 'EmptyIcon', ""Berserker's Greaves"", 'Chain Vest', 'EmptyIcon', 'Oracle Lens']",Immortal Shieldbow,Infinity Edge,EmptyIcon,Berserker's Greaves,Chain Vest,EmptyIcon
26,2022-07-10,LCK 2022 Summer,T1,Fredit BRION,Win,T1,Fredit BRION,Blue,29:15,LeBlanc,Ahri,5,0,4,9.0,252,12.1,14.8,0,Teleport,Flash,"['Corrupting Potion', ""Luden's Tempest"", ""Rabadon's Deathcap"", ""Mercury's Treads"", 'Blasting Wand', 'Dark Seal', 'Oracle Lens']",Corrupting Potion,Luden's Tempest,Rabadon's Deathcap,Mercury's Treads,Blasting Wand,Dark Seal
27,2022-07-08,LCK 2022 Summer,T1,Gen.G,Win,Gen.G,T1,Red,31:44,Lissandra,Corki,1,0,6,7.0,231,10.8,10.3,-73,Teleport,Flash,"['EmptyIcon', 'Dark Seal', ""Zhonya's Hourglass"", 'Blasting Wand', ""Sorcerer's Shoes"", ""Liandry's Anguish"", 'Oracle Lens']",EmptyIcon,Dark Seal,Zhonya's Hourglass,Blasting Wand,Sorcerer's Shoes,Liandry's Anguish
28,2022-07-08,LCK 2022 Summer,T1,Gen.G,Win,T1,Gen.G,Blue,30:20,Lissandra,Akali,2,1,6,8.0,293,13.0,16.8,-1,Teleport,Flash,"[""Luden's Tempest"", ""Rabadon's Deathcap"", 'Broken Stopwatch', ""Sorcerer's Shoes"", 'Shadowflame', 'EmptyIcon', 'Oracle Lens']",Luden's Tempest,Rabadon's Deathcap,Broken Stopwatch,Sorcerer's Shoes,Shadowflame,EmptyIcon
29,2022-07-08,LCK 2022 Summer,T1,Gen.G,Loss,Gen.G,T1,Red,30:21,Swain,Azir,0,1,2,2.0,250,9.7,7.4,-74,Teleport,Flash,"['Corrupting Potion', ""Zhonya's Hourglass"", 'Control Ward', ""Rylai's Crystal Scepter"", 'Ionian Boots of Lucidity', 'Imperial Mandate', 'Oracle Lens']",Corrupting Potion,Zhonya's Hourglass,Control Ward,Rylai's Crystal Scepter,Ionian Boots of Lucidity,Imperial Mandate
30,2022-07-01,LCK 2022 Summer,T1,DRX,Win,T1,DRX,Blue,29:56,Swain,Viktor,0,1,7,7.0,258,10.8,10.8,-58,Teleport,Flash,"['EmptyIcon', 'Needlessly Large Rod', ""Zhonya's Hourglass"", 'Imperial Mandate', ""Rylai's Crystal Scepter"", 'Ionian Boots of Lucidity', 'Farsight Alteration']",EmptyIcon,Needlessly Large Rod,Zhonya's Hourglass,Imperial Mandate,Rylai's Crystal Scepter,Ionian Boots of Lucidity
31,2022-07-01,LCK 2022 Summer,T1,DRX,Win,T1,DRX,Blue,39:01,Corki,Ahri,6,3,5,3.67,355,17.5,31.2,-26,Teleport,Flash,"['Muramana', 'Guardian Angel', 'Void Staff', 'Maw of Malmortius', ""Luden's Tempest"", ""Sorcerer's Shoes"", 'Farsight Alteration']",Muramana,Guardian Angel,Void Staff,Maw of Malmortius,Luden's Tempest,Sorcerer's Shoes
32,2022-06-29,LCK 2022 Summer,T1,Kwangdong Freecs,Loss,T1,Kwangdong Freecs,Blue,38:51,Lissandra,Ornn,1,5,7,1.6,328,15.3,18.5,11,Teleport,Flash,"['Everfrost', 'EmptyIcon', ""Zhonya's Hourglass"", 'Void Staff', ""Sorcerer's Shoes"", ""Rabadon's Deathcap"", 'Oracle Lens']",Everfrost,EmptyIcon,Zhonya's Hourglass,Void Staff,Sorcerer's Shoes,Rabadon's Deathcap
33,2022-06-29,LCK 2022 Summer,T1,Kwangdong Freecs,Loss,T1,Kwangdong Freecs,Blue,31:17,Azir,Swain,1,2,0,0.5,276,12.2,20,37,Teleport,Flash,"[""Rylai's Crystal Scepter"", 'Void Staff', 'Needlessly Large Rod', ""Liandry's Anguish"", 'Dark Seal', ""Sorcerer's Shoes"", 'Farsight Alteration']",Rylai's Crystal Scepter,Void Staff,Needlessly Large Rod,Liandry's Anguish,Dark Seal,Sorcerer's Shoes
34,2022-06-29,LCK 2022 Summer,T1,Kwangdong Freecs,Win,T1,Kwangdong Freecs,Blue,27:56,Azir,Ornn,2,1,6,8.0,251,12.9,31.7,53,Teleport,Flash,"[""Rylai's Crystal Scepter"", 'EmptyIcon', 'Stopwatch', ""Sorcerer's Shoes"", ""Liandry's Anguish"", 'Void Staff', 'Farsight Alteration']",Rylai's Crystal Scepter,EmptyIcon,Stopwatch,Sorcerer's Shoes,Liandry's Anguish,Void Staff
35,2022-06-25,LCK 2022 Summer,T1,DWG KIA,Win,DWG KIA,T1,Red,31:48,Galio,Twisted Fate,1,3,10,3.67,226,11.3,14.1,-9,Teleport,Flash,"['Everfrost', 'EmptyIcon', ""Zhonya's Hourglass"", 'Ionian Boots of Lucidity', 'Needlessly Large Rod', 'Needlessly Large Rod', 'Oracle Lens']",Everfrost,EmptyIcon,Zhonya's Hourglass,Ionian Boots of Lucidity,Needlessly Large Rod,Needlessly Large Rod
36,2022-06-25,LCK 2022 Summer,T1,DWG KIA,Win,DWG KIA,T1,Red,31:36,Galio,Twisted Fate,0,2,6,3.0,241,11.6,13.9,-41,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', 'Ionian Boots of Lucidity', 'Morellonomicon', 'Aether Wisp', 'Oracle Lens']",Everfrost,Zhonya's Hourglass,Control Ward,Ionian Boots of Lucidity,Morellonomicon,Aether Wisp
37,2022-06-23,LCK 2022 Summer,T1,Liiv SANDBOX,Win,Liiv SANDBOX,T1,Red,24:03,Lissandra,Ahri,3,1,5,8.0,226,9.7,7.7,8,Teleport,Flash,"['Everfrost', 'Corrupting Potion', ""Zhonya's Hourglass"", 'Blighting Jewel', 'Dark Seal', 'Ionian Boots of Lucidity', 'Oracle Lens']",Everfrost,Corrupting Potion,Zhonya's Hourglass,Blighting Jewel,Dark Seal,Ionian Boots of Lucidity
38,2022-06-23,LCK 2022 Summer,T1,Liiv SANDBOX,Win,T1,Liiv SANDBOX,Blue,26:37,Swain,Azir,0,2,9,4.5,223,9.8,15.4,-14,Teleport,Flash,"[""Zhonya's Hourglass"", 'Control Ward', 'EmptyIcon', ""Mercury's Treads"", 'Imperial Mandate', ""Rylai's Crystal Scepter"", 'Oracle Lens']",Zhonya's Hourglass,Control Ward,EmptyIcon,Mercury's Treads,Imperial Mandate,Rylai's Crystal Scepter
39,2022-06-19,LCK 2022 Summer,T1,KT Rolster,Win,KT Rolster,T1,Red,44:20,Corki,Ahri,0,3,11,3.67,405,19.0,28,39,Teleport,Flash,"['Void Staff', 'Muramana', 'Maw of Malmortius', ""Liandry's Anguish"", ""Mercury's Treads"", 'Guardian Angel', 'Farsight Alteration']",Void Staff,Muramana,Maw of Malmortius,Liandry's Anguish,Mercury's Treads,Guardian Angel
40,2022-06-19,LCK 2022 Summer,T1,KT Rolster,Win,T1,KT Rolster,Blue,30:40,Corki,Ahri,1,0,7,8.0,300,13.5,15.5,25,Teleport,Flash,"['Guardian Angel', 'Muramana', 'EmptyIcon', ""Luden's Tempest"", 'Hexdrinker', ""Sorcerer's Shoes"", 'Farsight Alteration']",Guardian Angel,Muramana,EmptyIcon,Luden's Tempest,Hexdrinker,Sorcerer's Shoes
41,2022-06-19,LCK 2022 Summer,T1,KT Rolster,Loss,KT Rolster,T1,Red,31:57,Kassadin,Azir,1,4,1,0.5,321,12.7,10.3,48,Teleport,Flash,"['Everfrost', 'Void Staff', ""Seeker's Armguard"", ""Seraph's Embrace"", 'Ionian Boots of Lucidity', 'Broken Stopwatch', 'Oracle Lens']",Everfrost,Void Staff,Seeker's Armguard,Seraph's Embrace,Ionian Boots of Lucidity,Broken Stopwatch
42,2022-06-17,LCK 2022 Summer,T1,Nongshim RedForce,Win,Nongshim RedForce,T1,Red,46:29,Azir,Corki,3,5,3,1.2,393,18.3,20.4,7,Teleport,Flash,"['Fiendish Codex', 'Void Staff', ""Zhonya's Hourglass"", ""Sorcerer's Shoes"", ""Luden's Tempest"", ""Rabadon's Deathcap"", 'Farsight Alteration']",Fiendish Codex,Void Staff,Zhonya's Hourglass,Sorcerer's Shoes,Luden's Tempest,Rabadon's Deathcap
43,2022-06-17,LCK 2022 Summer,T1,Nongshim RedForce,Win,T1,Nongshim RedForce,Blue,38:10,Akali,Viktor,6,0,2,8.0,357,16.7,15.6,3,Ignite,Flash,"['Hextech Rocketbelt', ""Zhonya's Hourglass"", 'Needlessly Large Rod', ""Sorcerer's Shoes"", 'Shadowflame', 'Void Staff', 'Oracle Lens']",Hextech Rocketbelt,Zhonya's Hourglass,Needlessly Large Rod,Sorcerer's Shoes,Shadowflame,Void Staff
