,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
20,2019-07-12,LCK 2019 Summer,SK Telecom T1,KT Rolster,Win,KT Rolster,SK Telecom T1,Red,30:39,Corki,Azir,3,1,3,6.0,273,12.4,,-27,Teleport,Flash,"['Corrupting Potion', 'Trinity Force (0.9.25.21 - 10.22)', 'Rapid Firecannon', ""Sorcerer's Shoes"", 'Infinity Edge', ""Brawler's Gloves"", 'Warding Totem']",Corrupting Potion,Trinity Force (0.9.25.21 - 10.22),Rapid Firecannon,Sorcerer's Shoes,Infinity Edge,Brawler's Gloves
21,2019-07-10,LCK 2019 Summer,SK Telecom T1,Hanwha Life Esports,Win,Hanwha Life Esports,SK Telecom T1,Red,27:53,Akali,Azir,1,1,6,7.0,259,12.0,,50,Teleport,Flash,"['Hextech Gunblade', 'Sapphire Crystal', ""Sorcerer's Shoes"", 'Morellonomicon', 'Hexdrinker', ""Caulfield's Warhammer"", 'Warding Totem']",Hextech Gunblade,Sapphire Crystal,Sorcerer's Shoes,Morellonomicon,Hexdrinker,Caulfield's Warhammer
22,2019-07-10,LCK 2019 Summer,SK Telecom T1,Hanwha Life Esports,Win,SK Telecom T1,Hanwha Life Esports,Blue,26:37,LeBlanc,Zoe,3,0,5,8.0,172,9.4,,-15,Cleanse,Flash,"['Corrupting Potion', ""Luden's Echo"", 'The Dark Seal', ""Sorcerer's Shoes"", ""Banshee's Veil"", 'Amplifying Tome', 'Warding Totem']",Corrupting Potion,Luden's Echo,The Dark Seal,Sorcerer's Shoes,Banshee's Veil,Amplifying Tome
23,2019-06-29,LCK 2019 Summer,SK Telecom T1,Gen.G,Win,SK Telecom T1,Gen.G,Blue,30:38,Zoe,LeBlanc,0,2,4,2.0,268,11.2,,4,Ignite,Flash,"['Corrupting Potion', ""Banshee's Veil"", 'The Dark Seal', 'Oblivion Orb', ""Sorcerer's Shoes"", ""Luden's Echo"", 'Warding Totem']",Corrupting Potion,Banshee's Veil,The Dark Seal,Oblivion Orb,Sorcerer's Shoes,Luden's Echo
24,2019-06-29,LCK 2019 Summer,SK Telecom T1,Gen.G,Win,Gen.G,SK Telecom T1,Red,41:08,Akali,Corki,5,1,4,9.0,433,19.1,,12,Teleport,Flash,"['Hextech Gunblade', ""Zhonya's Hourglass"", ""Rabadon's Deathcap"", 'Morellonomicon', 'Blasting Wand', ""Sorcerer's Shoes"", 'Warding Totem']",Hextech Gunblade,Zhonya's Hourglass,Rabadon's Deathcap,Morellonomicon,Blasting Wand,Sorcerer's Shoes
25,2019-06-27,LCK 2019 Summer,SK Telecom T1,KT Rolster,Win,KT Rolster,SK Telecom T1,Red,36:35,Neeko,Lulu,2,0,14,16.0,314,15.2,,77,Teleport,Flash,"['Hextech GLP-800', 'Twin Shadows', ""Zhonya's Hourglass"", 'Void Staff', ""Mercury's Treads"", 'EmptyIcon', 'Warding Totem']",Hextech GLP-800,Twin Shadows,Zhonya's Hourglass,Void Staff,Mercury's Treads,EmptyIcon
26,2019-06-27,LCK 2019 Summer,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,49:46,Neeko,Azir,1,1,5,6.0,416,18.8,,-44,Teleport,Flash,"['Hextech GLP-800', 'Twin Shadows', ""Zhonya's Hourglass"", ""Rabadon's Deathcap"", ""Sorcerer's Shoes"", 'Void Staff', 'Farsight Alteration']",Hextech GLP-800,Twin Shadows,Zhonya's Hourglass,Rabadon's Deathcap,Sorcerer's Shoes,Void Staff
27,2019-06-22,LCK 2019 Summer,SK Telecom T1,Griffin (Korean Team),Loss,SK Telecom T1,Griffin (Korean Team),Blue,47:37,Irelia,Aatrox,4,6,2,1.0,399,18.2,,66,Teleport,Flash,"['Titanic Hydra', 'Hexdrinker', 'Frozen Heart', 'Ninja Tabi', 'Guardian Angel', 'Trinity Force (0.9.25.21 - 10.22)', 'Warding Totem']",Titanic Hydra,Hexdrinker,Frozen Heart,Ninja Tabi,Guardian Angel,Trinity Force (0.9.25.21 - 10.22)
28,2019-06-19,LCK 2019 Summer,SK Telecom T1,DAMWON Gaming,Loss,DAMWON Gaming,SK Telecom T1,Red,37:42,Yasuo,Vladimir,1,4,4,1.25,308,14.1,,36,Exhaust,Flash,"['Guardian Angel', ""Berserker's Greaves"", 'Phantom Dancer', 'Infinity Edge', 'Vampiric Scepter', 'Negatron Cloak', 'Warding Totem']",Guardian Angel,Berserker's Greaves,Phantom Dancer,Infinity Edge,Vampiric Scepter,Negatron Cloak
29,2019-06-19,LCK 2019 Summer,SK Telecom T1,DAMWON Gaming,Loss,SK Telecom T1,DAMWON Gaming,Blue,30:28,Lulu,Jayce,3,2,2,2.5,272,12.5,,-11,Teleport,Flash,"['Corrupting Potion', 'Twin Shadows', ""Athene's Unholy Grail"", ""Sorcerer's Shoes"", ""Luden's Echo"", 'Control Ward', 'Farsight Alteration']",Corrupting Potion,Twin Shadows,Athene's Unholy Grail,Sorcerer's Shoes,Luden's Echo,Control Ward
30,2019-06-19,LCK 2019 Summer,SK Telecom T1,DAMWON Gaming,Win,DAMWON Gaming,SK Telecom T1,Red,34:09,Azir,Akali,1,0,2,3.0,336,13.9,,-35,Exhaust,Flash,"['Stopwatch', ""Nashor's Tooth"", ""Sorcerer's Shoes"", 'Morellonomicon', 'Control Ward', ""Banshee's Veil"", 'Warding Totem']",Stopwatch,Nashor's Tooth,Sorcerer's Shoes,Morellonomicon,Control Ward,Banshee's Veil
31,2019-06-15,LCK 2019 Summer,SK Telecom T1,SANDBOX Gaming,Loss,SANDBOX Gaming,SK Telecom T1,Red,31:24,Camille,Taliyah,0,2,2,1.0,269,11.1,,42,Teleport,Flash,"['Ravenous Hydra', 'Broken Stopwatch', 'Corrupting Potion', 'Trinity Force (0.9.25.21 - 10.22)', 'Control Ward', ""Mercury's Treads"", 'Warding Totem']",Ravenous Hydra,Broken Stopwatch,Corrupting Potion,Trinity Force (0.9.25.21 - 10.22),Control Ward,Mercury's Treads
32,2019-06-15,LCK 2019 Summer,SK Telecom T1,SANDBOX Gaming,Loss,SK Telecom T1,SANDBOX Gaming,Blue,33:57,Taliyah,Ryze,0,1,3,3.0,302,11.5,,-22,Cleanse,Flash,"['Needlessly Large Rod', ""Sorcerer's Shoes"", ""Luden's Echo"", 'The Dark Seal', 'Morellonomicon', 'Needlessly Large Rod', 'Oracle Lens']",Needlessly Large Rod,Sorcerer's Shoes,Luden's Echo,The Dark Seal,Morellonomicon,Needlessly Large Rod
33,2019-06-13,LCK 2019 Summer,SK Telecom T1,Kingzone DragonX,Loss,Kingzone DragonX,SK Telecom T1,Red,30:16,Zoe,Ryze,0,1,1,1.0,300,11.2,,1,Cleanse,Flash,"['Corrupting Potion', ""Luden's Echo"", ""Sorcerer's Shoes"", 'Morellonomicon', 'The Dark Seal', 'Void Staff', 'Farsight Alteration']",Corrupting Potion,Luden's Echo,Sorcerer's Shoes,Morellonomicon,The Dark Seal,Void Staff
34,2019-06-13,LCK 2019 Summer,SK Telecom T1,Kingzone DragonX,Win,SK Telecom T1,Kingzone DragonX,Blue,32:10,Yasuo,Lissandra,5,1,5,10.0,322,14.4,,51,Cleanse,Flash,"['Broken Stopwatch', 'Phantom Dancer', ""Berserker's Greaves"", 'Infinity Edge', 'The Bloodthirster', ""Doran's Blade"", 'Warding Totem']",Broken Stopwatch,Phantom Dancer,Berserker's Greaves,Infinity Edge,The Bloodthirster,Doran's Blade
35,2019-06-13,LCK 2019 Summer,SK Telecom T1,Kingzone DragonX,Loss,Kingzone DragonX,SK Telecom T1,Red,35:19,Ryze,Azir,1,2,4,2.5,302,12.7,,-29,Teleport,Flash,"[""Seraph's Embrace"", 'Spellbinder', 'Broken Stopwatch', ""Mercury's Treads"", 'Morellonomicon', 'Amplifying Tome', 'Warding Totem']",Seraph's Embrace,Spellbinder,Broken Stopwatch,Mercury's Treads,Morellonomicon,Amplifying Tome
36,2019-06-09,LCK 2019 Summer,SK Telecom T1,Afreeca Freecs,Loss,Afreeca Freecs,SK Telecom T1,Red,30:46,Akali,Yasuo,3,3,0,1.0,287,11.7,,-16,Ignite,Flash,"['Hextech Gunblade', ""Zhonya's Hourglass"", 'Morellonomicon', 'EmptyIcon', ""Sorcerer's Shoes"", 'EmptyIcon', 'Warding Totem']",Hextech Gunblade,Zhonya's Hourglass,Morellonomicon,EmptyIcon,Sorcerer's Shoes,EmptyIcon
37,2019-06-09,LCK 2019 Summer,SK Telecom T1,Afreeca Freecs,Win,SK Telecom T1,Afreeca Freecs,Blue,38:59,Sylas,Taliyah,6,3,4,3.33,372,17.9,,42,Teleport,Flash,"[""Zhonya's Hourglass"", ""Rabadon's Deathcap"", ""Mercury's Treads"", 'Lich Bane', ""Luden's Echo"", 'Haunting Guise', 'Warding Totem']",Zhonya's Hourglass,Rabadon's Deathcap,Mercury's Treads,Lich Bane,Luden's Echo,Haunting Guise
38,2019-06-09,LCK 2019 Summer,SK Telecom T1,Afreeca Freecs,Loss,Afreeca Freecs,SK Telecom T1,Red,40:57,Ryze,Sylas,0,6,3,0.5,407,15.9,,66,Teleport,Flash,"[""Seraph's Embrace"", 'Spellbinder', ""Sorcerer's Shoes"", 'Morellonomicon', ""Rabadon's Deathcap"", 'Blasting Wand', 'Warding Totem']",Seraph's Embrace,Spellbinder,Sorcerer's Shoes,Morellonomicon,Rabadon's Deathcap,Blasting Wand
39,2019-06-07,LCK 2019 Summer,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,31:24,Sylas,Cassiopeia,7,0,7,14.0,301,14.3,,16,Teleport,Flash,"['Hextech Protobelt-01', ""Zhonya's Hourglass"", ""Mejai's Soulstealer"", ""Rabadon's Deathcap"", ""Mercury's Treads"", 'EmptyIcon', 'Oracle Lens']",Hextech Protobelt-01,Zhonya's Hourglass,Mejai's Soulstealer,Rabadon's Deathcap,Mercury's Treads,EmptyIcon
40,2019-06-07,LCK 2019 Summer,SK Telecom T1,Jin Air Green Wings,Loss,Jin Air Green Wings,SK Telecom T1,Red,43:47,Corki,Lissandra,2,3,4,2.0,413,17.3,,62,Cleanse,Flash,"['Mercurial Scimitar', 'Infinity Edge', ""Sorcerer's Shoes"", 'Rapid Firecannon', 'Trinity Force (0.9.25.21 - 10.22)', 'Blasting Wand', 'Farsight Alteration']",Mercurial Scimitar,Infinity Edge,Sorcerer's Shoes,Rapid Firecannon,Trinity Force (0.9.25.21 - 10.22),Blasting Wand
41,2019-06-07,LCK 2019 Summer,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,45:51,Akali,Sylas,1,5,6,1.4,400,16.9,,47,Ignite,Flash,"['Hextech Gunblade', ""Zhonya's Hourglass"", 'Morellonomicon', 'Void Staff', 'Needlessly Large Rod', ""Sorcerer's Shoes"", 'Farsight Alteration']",Hextech Gunblade,Zhonya's Hourglass,Morellonomicon,Void Staff,Needlessly Large Rod,Sorcerer's Shoes
