,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
10,2021-07-24,LCK 2021 Summer,T1,Liiv SANDBOX,Loss,T1,Liiv SANDBOX,Blue,30:22,Lucian,Ryze,2,4,6,2.0,225,10.4,14.9,-56,Teleport,Flash,"['Corrupting Potion', 'Eclipse (Item)', 'EmptyIcon', 'Ionian Boots of Lucidity', ""Serylda's Grudge"", ""Caulfield's Warhammer"", 'Farsight Alteration']",Corrupting Potion,Eclipse (Item),EmptyIcon,Ionian Boots of Lucidity,Serylda's Grudge,Caulfield's Warhammer
11,2021-07-24,LCK 2021 Summer,T1,Liiv SANDBOX,Win,T1,Liiv SANDBOX,Blue,28:48,Viktor,Lucian,3,2,6,4.5,237,10.9,13.8,-23,Teleport,Flash,"['Corrupting Potion', ""Zhonya's Hourglass"", 'Control Ward', 'Ionian Boots of Lucidity', 'Needlessly Large Rod', ""Luden's Tempest"", 'Farsight Alteration']",Corrupting Potion,Zhonya's Hourglass,Control Ward,Ionian Boots of Lucidity,Needlessly Large Rod,Luden's Tempest
12,2021-07-24,LCK 2021 Summer,T1,Liiv SANDBOX,Loss,T1,Liiv SANDBOX,Blue,32:03,Galio,Ryze,1,3,1,0.67,259,11.0,6.6,-68,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', ""Mercury's Treads"", 'Morellonomicon', 'Dark Seal', 'Farsight Alteration']",Everfrost,Zhonya's Hourglass,Control Ward,Mercury's Treads,Morellonomicon,Dark Seal
13,2021-07-22,LCK 2021 Summer,T1,Afreeca Freecs,Win,T1,Afreeca Freecs,Blue,41:48,Ryze,LeBlanc,6,1,3,9.0,401,18.3,15.6,84,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", ""Sorcerer's Shoes"", ""Rabadon's Deathcap"", 'Broken Stopwatch', ""Seraph's Embrace"", 'Farsight Alteration']",Everfrost,Zhonya's Hourglass,Sorcerer's Shoes,Rabadon's Deathcap,Broken Stopwatch,Seraph's Embrace
14,2021-07-22,LCK 2021 Summer,T1,Afreeca Freecs,Loss,Afreeca Freecs,T1,Red,43:01,Ryze,Zoe,0,3,0,0.0,407,17.5,8.2,97,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', ""Seraph's Embrace"", ""Mercury's Treads"", ""Rabadon's Deathcap"", 'Farsight Alteration']",Everfrost,Zhonya's Hourglass,Control Ward,Seraph's Embrace,Mercury's Treads,Rabadon's Deathcap
15,2021-07-22,LCK 2021 Summer,T1,Afreeca Freecs,Win,T1,Afreeca Freecs,Blue,28:10,Ryze,Orianna,1,0,7,8.0,301,11.9,8.4,22,Teleport,Flash,"['Everfrost', 'Control Ward', 'Broken Stopwatch', ""Seraph's Embrace"", ""Mercury's Treads"", 'Needlessly Large Rod', 'Farsight Alteration']",Everfrost,Control Ward,Broken Stopwatch,Seraph's Embrace,Mercury's Treads,Needlessly Large Rod
16,2021-07-17,LCK 2021 Summer,T1,DWG KIA,Win,T1,DWG KIA,Blue,23:55,Azir,Lucian,1,1,2,3.0,219,9.5,10.5,3,Teleport,Flash,"['Fiendish Codex', 'Broken Stopwatch', 'EmptyIcon', 'Needlessly Large Rod', ""Luden's Tempest"", ""Sorcerer's Shoes"", 'Farsight Alteration']",Fiendish Codex,Broken Stopwatch,EmptyIcon,Needlessly Large Rod,Luden's Tempest,Sorcerer's Shoes
17,2021-07-17,LCK 2021 Summer,T1,DWG KIA,Win,T1,DWG KIA,Blue,47:29,Ryze,Lucian,2,0,8,10.0,352,17.3,18,2,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', 'Void Staff', 'Plated Steelcaps', ""Seraph's Embrace"", 'Farsight Alteration']",Everfrost,Zhonya's Hourglass,Control Ward,Void Staff,Plated Steelcaps,Seraph's Embrace
18,2021-07-17,LCK 2021 Summer,T1,DWG KIA,Loss,T1,DWG KIA,Blue,31:34,Ryze,Lucian,1,4,2,0.75,246,10.6,10.2,-80,Teleport,Flash,"['Everfrost', 'Oblivion Orb', 'Control Ward', ""Seraph's Embrace"", ""Sorcerer's Shoes"", 'Blighting Jewel', 'Stealth Ward']",Everfrost,Oblivion Orb,Control Ward,Seraph's Embrace,Sorcerer's Shoes,Blighting Jewel
19,2021-07-15,LCK 2021 Summer,T1,KT Rolster,Win,KT Rolster,T1,Red,26:09,Ryze,Lucian,0,2,8,4.0,250,11.0,7.2,3,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', 'Tear of the Goddess', 'Needlessly Large Rod', 'Ionian Boots of Lucidity', 'Farsight Alteration']",Everfrost,Zhonya's Hourglass,Control Ward,Tear of the Goddess,Needlessly Large Rod,Ionian Boots of Lucidity
20,2021-07-15,LCK 2021 Summer,T1,KT Rolster,Win,KT Rolster,T1,Red,24:57,Ryze,Renekton,3,1,5,8.0,254,11.5,7.6,55,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', ""Mercury's Treads"", 'Needlessly Large Rod', 'Tear of the Goddess', 'Oracle Lens']",Everfrost,Zhonya's Hourglass,Control Ward,Mercury's Treads,Needlessly Large Rod,Tear of the Goddess
21,2021-07-11,LCK 2021 Summer,T1,Nongshim RedForce,Loss,T1,Nongshim RedForce,Blue,29:20,Ryze,Akali,6,4,0,1.5,303,14.8,18.8,20,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'EmptyIcon', 'Ionian Boots of Lucidity', ""Seraph's Embrace"", 'Blasting Wand', 'Farsight Alteration']",Everfrost,Zhonya's Hourglass,EmptyIcon,Ionian Boots of Lucidity,Seraph's Embrace,Blasting Wand
22,2021-07-11,LCK 2021 Summer,T1,Nongshim RedForce,Loss,Nongshim RedForce,T1,Red,31:05,Ryze,Lucian,0,2,3,1.5,306,12.1,6.8,-11,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', 'Ionian Boots of Lucidity', ""Seraph's Embrace"", 'Amplifying Tome', 'Farsight Alteration']",Everfrost,Zhonya's Hourglass,Control Ward,Ionian Boots of Lucidity,Seraph's Embrace,Amplifying Tome
23,2021-07-09,LCK 2021 Summer,T1,Gen.G,Win,T1,Gen.G,Blue,28:45,Renekton,Akali,5,0,11,16.0,274,13.3,10.1,55,Teleport,Flash,"['Goredrinker', 'Guardian Angel', 'EmptyIcon', 'EmptyIcon', ""Mercury's Treads"", ""Sterak's Gage"", 'Oracle Lens']",Goredrinker,Guardian Angel,EmptyIcon,EmptyIcon,Mercury's Treads,Sterak's Gage
24,2021-07-09,LCK 2021 Summer,T1,Gen.G,Win,T1,Gen.G,Blue,32:08,Twisted Fate,LeBlanc,1,0,9,10.0,241,12.2,9.2,-24,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', ""Mercury's Treads"", 'Dark Seal', 'Rapid Firecannon', 'Farsight Alteration']",Everfrost,Zhonya's Hourglass,Control Ward,Mercury's Treads,Dark Seal,Rapid Firecannon
25,2021-07-03,LCK 2021 Summer,T1,Afreeca Freecs,Loss,T1,Afreeca Freecs,Blue,32:44,Karma,Renekton,0,2,0,0.0,215,9.4,9,-43,Teleport,Flash,"[""Shurelya's Battlesong"", ""Targon's Buckler"", 'Watchful Wardstone', ""Mercury's Treads"", ""Doran's Ring"", 'Staff of Flowing Water', 'Farsight Alteration']",Shurelya's Battlesong,Targon's Buckler,Watchful Wardstone,Mercury's Treads,Doran's Ring,Staff of Flowing Water
26,2021-07-03,LCK 2021 Summer,T1,Afreeca Freecs,Loss,Afreeca Freecs,T1,Red,40:53,Nocturne,Renekton,3,3,2,1.67,318,15.1,12.1,-16,Teleport,Flash,"['Stridebreaker', 'Bramble Vest', 'EmptyIcon', 'Plated Steelcaps', ""Sterak's Gage"", 'Guardian Angel', 'Stealth Ward']",Stridebreaker,Bramble Vest,EmptyIcon,Plated Steelcaps,Sterak's Gage,Guardian Angel
27,2021-07-03,LCK 2021 Summer,T1,Afreeca Freecs,Win,T1,Afreeca Freecs,Blue,44:34,Karma,Sett,0,2,11,5.5,216,13.7,13.1,-82,Teleport,Flash,"[""Shurelya's Battlesong"", 'Bulwark of the Mountain', 'Vigilant Wardstone', 'Staff of Flowing Water', 'Chemtech Putrifier', 'Ionian Boots of Lucidity', 'Farsight Alteration']",Shurelya's Battlesong,Bulwark of the Mountain,Vigilant Wardstone,Staff of Flowing Water,Chemtech Putrifier,Ionian Boots of Lucidity
28,2021-06-30,LCK 2021 Summer,T1,KT Rolster,Win,KT Rolster,T1,Red,30:59,Karma,Lucian,4,1,11,15.0,215,11.6,12,-39,Teleport,Flash,"[""Shurelya's Battlesong"", 'Redemption', 'Watchful Wardstone', 'Staff of Flowing Water', 'Relic Shield', 'Ionian Boots of Lucidity', 'Farsight Alteration']",Shurelya's Battlesong,Redemption,Watchful Wardstone,Staff of Flowing Water,Relic Shield,Ionian Boots of Lucidity
29,2021-06-30,LCK 2021 Summer,T1,KT Rolster,Loss,KT Rolster,T1,Red,35:18,Twisted Fate,Sett,2,3,3,1.67,252,12.6,9,-16,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Rapid Firecannon', 'Aether Wisp', 'Dark Seal', 'Ionian Boots of Lucidity', 'Farsight Alteration']",Everfrost,Zhonya's Hourglass,Rapid Firecannon,Aether Wisp,Dark Seal,Ionian Boots of Lucidity
30,2021-06-30,LCK 2021 Summer,T1,KT Rolster,Win,T1,KT Rolster,Blue,34:32,Twisted Fate,Akali,3,2,4,3.5,292,14.9,11.4,-4,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', 'Lich Bane', 'Rapid Firecannon', ""Mercury's Treads"", 'Stealth Ward']",Everfrost,Zhonya's Hourglass,Control Ward,Lich Bane,Rapid Firecannon,Mercury's Treads
31,2021-06-27,LCK 2021 Summer,T1,DRX,Win,DRX,T1,Red,44:05,Nocturne,Renekton,4,2,5,4.5,445,20.1,16.6,32,Teleport,Flash,"['Stridebreaker', 'Guardian Angel', ""Wit's End"", 'Ionian Boots of Lucidity', 'Mortal Reminder', ""Sterak's Gage"", 'Farsight Alteration']",Stridebreaker,Guardian Angel,Wit's End,Ionian Boots of Lucidity,Mortal Reminder,Sterak's Gage
32,2021-06-27,LCK 2021 Summer,T1,DRX,Win,DRX,T1,Red,34:45,Nocturne,Renekton,3,2,6,4.5,309,15.1,10.2,5,Teleport,Flash,"['Stridebreaker', 'Guardian Angel', ""Executioner's Calling"", 'Ionian Boots of Lucidity', ""Sterak's Gage"", 'Kindlegem', 'Farsight Alteration']",Stridebreaker,Guardian Angel,Executioner's Calling,Ionian Boots of Lucidity,Sterak's Gage,Kindlegem
33,2021-06-24,LCK 2021 Summer,T1,Nongshim RedForce,Loss,T1,Nongshim RedForce,Blue,36:55,Renekton,Sett,1,3,3,1.33,317,13.3,15.2,12,Teleport,Flash,"['Goredrinker', 'Control Ward', 'Stopwatch', ""Death's Dance"", ""Sterak's Gage"", 'Plated Steelcaps', 'Oracle Lens']",Goredrinker,Control Ward,Stopwatch,Death's Dance,Sterak's Gage,Plated Steelcaps
34,2021-06-24,LCK 2021 Summer,T1,Nongshim RedForce,Loss,T1,Nongshim RedForce,Blue,70:16,Azir,Sylas,5,3,6,3.67,604,28.3,41.8,31,Teleport,Flash,"[""Zhonya's Hourglass"", ""Luden's Tempest"", ""Rabadon's Deathcap"", ""Banshee's Veil"", 'Void Staff', ""Sorcerer's Shoes"", 'Farsight Alteration']",Zhonya's Hourglass,Luden's Tempest,Rabadon's Deathcap,Banshee's Veil,Void Staff,Sorcerer's Shoes
35,2021-06-20,LCK 2021 Summer,T1,Liiv SANDBOX,Loss,T1,Liiv SANDBOX,Blue,23:43,Azir,Jayce,0,3,0,0.0,240,9.0,8.1,17,Teleport,Flash,"[""Zhonya's Hourglass"", 'Control Ward', ""Luden's Tempest"", ""Doran's Ring"", 'Amplifying Tome', ""Sorcerer's Shoes"", 'Farsight Alteration']",Zhonya's Hourglass,Control Ward,Luden's Tempest,Doran's Ring,Amplifying Tome,Sorcerer's Shoes
36,2021-06-20,LCK 2021 Summer,T1,Liiv SANDBOX,Loss,Liiv SANDBOX,T1,Red,39:30,Lulu,Sett,1,2,7,4.0,293,14.0,17.3,-11,Teleport,Flash,"[""Shurelya's Battlesong"", 'Forbidden Idol', 'Stopwatch', 'Cosmic Drive', ""Rabadon's Deathcap"", 'Ionian Boots of Lucidity', 'Oracle Lens']",Shurelya's Battlesong,Forbidden Idol,Stopwatch,Cosmic Drive,Rabadon's Deathcap,Ionian Boots of Lucidity
37,2021-06-17,LCK 2021 Summer,T1,Fredit BRION,Win,Fredit BRION,T1,Red,28:52,Twisted Fate,Nocturne,1,0,6,7.0,261,12.4,10.3,-13,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Corrupting Potion', 'Aether Wisp', 'Rapid Firecannon', 'Plated Steelcaps', 'Stealth Ward']",Everfrost,Zhonya's Hourglass,Corrupting Potion,Aether Wisp,Rapid Firecannon,Plated Steelcaps
38,2021-06-17,LCK 2021 Summer,T1,Fredit BRION,Win,T1,Fredit BRION,Blue,40:07,Azir,Nocturne,2,1,8,10.0,399,17.1,18.2,34,Teleport,Flash,"[""Zhonya's Hourglass"", 'Stopwatch', 'Void Staff', ""Liandry's Anguish"", ""Sorcerer's Shoes"", ""Rabadon's Deathcap"", 'Farsight Alteration']",Zhonya's Hourglass,Stopwatch,Void Staff,Liandry's Anguish,Sorcerer's Shoes,Rabadon's Deathcap
39,2021-06-11,LCK 2021 Summer,T1,DWG KIA,Loss,DWG KIA,T1,Red,37:11,Jayce,Karma,2,3,3,1.67,299,13.0,21.2,70,Teleport,Flash,"['EmptyIcon', 'Eclipse (Item)', 'Muramana', ""Serpent's Fang"", ""Caulfield's Warhammer"", 'Ionian Boots of Lucidity', 'Farsight Alteration']",EmptyIcon,Eclipse (Item),Muramana,Serpent's Fang,Caulfield's Warhammer,Ionian Boots of Lucidity
40,2021-06-11,LCK 2021 Summer,T1,DWG KIA,Win,T1,DWG KIA,Blue,32:47,Lee Sin,Sylas,4,3,7,3.67,238,12.9,19.2,-11,Teleport,Flash,"['Goredrinker', 'EmptyIcon', 'Broken Stopwatch', 'Chempunk Chainsword', ""Sterak's Gage"", ""Mercury's Treads"", 'Stealth Ward']",Goredrinker,EmptyIcon,Broken Stopwatch,Chempunk Chainsword,Sterak's Gage,Mercury's Treads
41,2021-06-11,LCK 2021 Summer,T1,DWG KIA,Loss,DWG KIA,T1,Red,34:31,Akali,Lucian,3,3,3,2.0,294,13.7,15.4,-46,Teleport,Flash,"['Hextech Rocketbelt', ""Zhonya's Hourglass"", 'Needlessly Large Rod', 'Void Staff', 'Needlessly Large Rod', ""Sorcerer's Shoes"", 'Oracle Lens']",Hextech Rocketbelt,Zhonya's Hourglass,Needlessly Large Rod,Void Staff,Needlessly Large Rod,Sorcerer's Shoes
42,2021-06-09,LCK 2021 Summer,T1,Hanwha Life Esports,Win,Hanwha Life Esports,T1,Red,23:45,Lee Sin,Zoe,7,1,6,13.0,197,11.4,10.3,-28,Teleport,Flash,"['Goredrinker', 'Refillable Potion', 'EmptyIcon', ""Sterak's Gage"", ""Mercury's Treads"", 'B. F. Sword', 'Stealth Ward']",Goredrinker,Refillable Potion,EmptyIcon,Sterak's Gage,Mercury's Treads,B. F. Sword
43,2021-06-09,LCK 2021 Summer,T1,Hanwha Life Esports,Win,T1,Hanwha Life Esports,Blue,28:45,Nocturne,Volibear,4,2,6,5.0,221,11.2,8.3,-36,Teleport,Flash,"['Stridebreaker', 'Stopwatch', 'B. F. Sword', 'Ruby Crystal', 'Ionian Boots of Lucidity', ""Sterak's Gage"", 'Oracle Lens']",Stridebreaker,Stopwatch,B. F. Sword,Ruby Crystal,Ionian Boots of Lucidity,Sterak's Gage
