,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
13,2016-07-20,LCK 2016 Summer,SK Telecom T1,Samsung Galaxy,Win,Samsung Galaxy,SK Telecom T1,Red,38:25,Ryze,Karma,2,1,5,7.0,303,15.4,,-18,Ghost,Flash,"[""Seraph's Embrace"", 'Needlessly Large Rod', 'Rod of Ages', 'Boots of Swiftness', 'Guardian Angel', 'Void Staff', 'Warding Totem']",Seraph's Embrace,Needlessly Large Rod,Rod of Ages,Boots of Swiftness,Guardian Angel,Void Staff
14,2016-07-11,LCK 2016 Summer,SK Telecom T1,MVP,Win,SK Telecom T1,MVP,Blue,36:47,Viktor,Karma,8,0,7,15.0,308,16.3,,77,Ghost,Flash,"['Perfect Hex Core', 'Needlessly Large Rod', 'Ionian Boots of Lucidity', ""Rylai's Crystal Scepter"", 'Lich Bane', 'Void Staff', 'Warding Totem']",Perfect Hex Core,Needlessly Large Rod,Ionian Boots of Lucidity,Rylai's Crystal Scepter,Lich Bane,Void Staff
15,2016-07-11,LCK 2016 Summer,SK Telecom T1,MVP,Win,MVP,SK Telecom T1,Red,30:12,Malzahar,Varus,6,2,10,8.0,202,12.7,,-28,Ghost,Flash,"[""Doran's Ring"", ""Rylai's Crystal Scepter"", 'Morellonomicon', ""Sorcerer's Shoes"", ""Liandry's Torment"", 'Vision Ward', 'Warding Totem']",Doran's Ring,Rylai's Crystal Scepter,Morellonomicon,Sorcerer's Shoes,Liandry's Torment,Vision Ward
16,2016-07-09,LCK 2016 Summer,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,28:31,Vladimir,Cassiopeia,7,1,7,14.0,283,13.9,,54,Ghost,Flash,"[""Zhonya's Hourglass"", ""Rylai's Crystal Scepter"", 'Spirit Visage', 'Boots of Swiftness', ""Doran's Shield"", 'Needlessly Large Rod', 'Warding Totem']",Zhonya's Hourglass,Rylai's Crystal Scepter,Spirit Visage,Boots of Swiftness,Doran's Shield,Needlessly Large Rod
17,2016-07-09,LCK 2016 Summer,SK Telecom T1,KT Rolster,Win,KT Rolster,SK Telecom T1,Red,38:30,Anivia,Vladimir,9,2,4,6.5,346,18.1,,73,Teleport,Flash,"[""Seraph's Embrace"", 'Morellonomicon', ""Sorcerer's Shoes"", 'Void Staff', 'Rod of Ages', ""Rabadon's Deathcap"", 'Warding Totem']",Seraph's Embrace,Morellonomicon,Sorcerer's Shoes,Void Staff,Rod of Ages,Rabadon's Deathcap
18,2016-07-09,LCK 2016 Summer,SK Telecom T1,KT Rolster,Loss,SK Telecom T1,KT Rolster,Blue,31:29,Vladimir,Aurelion Sol,4,5,1,1.0,288,12.2,,27,Ghost,Flash,"['Hextech Protobelt-01', ""Zhonya's Hourglass"", 'Spirit Visage', 'Boots of Swiftness', 'Needlessly Large Rod', 'Refillable Potion', 'Warding Totem']",Hextech Protobelt-01,Zhonya's Hourglass,Spirit Visage,Boots of Swiftness,Needlessly Large Rod,Refillable Potion
19,2016-07-07,LCK 2016 Summer,SK Telecom T1,ROX Tigers,Win,ROX Tigers,SK Telecom T1,Red,43:20,Azir,Taliyah,4,5,12,3.2,368,19.3,,16,Heal,Flash,"[""Zhonya's Hourglass"", ""Nashor's Tooth"", ""Berserker's Greaves"", ""Rylai's Crystal Scepter"", ""Rabadon's Deathcap"", 'Void Staff', 'Farsight Alteration']",Zhonya's Hourglass,Nashor's Tooth,Berserker's Greaves,Rylai's Crystal Scepter,Rabadon's Deathcap,Void Staff
20,2016-07-07,LCK 2016 Summer,SK Telecom T1,ROX Tigers,Win,SK Telecom T1,ROX Tigers,Blue,43:33,LeBlanc,Azir,8,1,4,12.0,327,18.2,,-21,Teleport,Flash,"['Morellonomicon', 'Abyssal Scepter', ""Seeker's Armguard"", ""Sorcerer's Shoes"", ""Rabadon's Deathcap"", 'Void Staff', 'Warding Totem']",Morellonomicon,Abyssal Scepter,Seeker's Armguard,Sorcerer's Shoes,Rabadon's Deathcap,Void Staff
21,2016-06-29,LCK 2016 Summer,SK Telecom T1,ESC Ever,Loss,SK Telecom T1,ESC Ever,Blue,39:44,Karma,Varus,0,3,1,0.33,320,12.7,,-12,Teleport,Flash,"[""Zhonya's Hourglass"", ""Athene's Unholy Grail"", ""Doran's Ring"", ""Sorcerer's Shoes"", ""Rabadon's Deathcap"", 'Blasting Wand', 'Warding Totem']",Zhonya's Hourglass,Athene's Unholy Grail,Doran's Ring,Sorcerer's Shoes,Rabadon's Deathcap,Blasting Wand
22,2016-06-29,LCK 2016 Summer,SK Telecom T1,ESC Ever,Win,ESC Ever,SK Telecom T1,Red,33:02,Azir,LeBlanc,2,3,7,3.0,281,13.0,,51,Exhaust,Flash,"[""Doran's Ring"", ""Rylai's Crystal Scepter"", 'Abyssal Scepter', ""Doran's Ring"", ""Berserker's Greaves"", ""Nashor's Tooth"", 'Warding Totem']",Doran's Ring,Rylai's Crystal Scepter,Abyssal Scepter,Doran's Ring,Berserker's Greaves,Nashor's Tooth
23,2016-06-29,LCK 2016 Summer,SK Telecom T1,ESC Ever,Loss,SK Telecom T1,ESC Ever,Blue,38:34,Azir,Vladimir,3,1,0,3.0,394,15.3,,85,Heal,Flash,"[""Doran's Ring"", ""Nashor's Tooth"", ""Berserker's Greaves"", ""Rylai's Crystal Scepter"", ""Rabadon's Deathcap"", 'Void Staff', 'Warding Totem']",Doran's Ring,Nashor's Tooth,Berserker's Greaves,Rylai's Crystal Scepter,Rabadon's Deathcap,Void Staff
24,2016-06-24,LCK 2016 Summer,SK Telecom T1,Longzhu Gaming,Win,SK Telecom T1,Longzhu Gaming,Blue,42:02,Karma,LeBlanc,1,0,10,11.0,412,16.5,,123,Teleport,Flash,"['Hextech Protobelt-01', ""Athene's Unholy Grail"", ""Mercury's Treads"", ""Rabadon's Deathcap"", 'Void Staff', 'Needlessly Large Rod', 'Oracle Alteration']",Hextech Protobelt-01,Athene's Unholy Grail,Mercury's Treads,Rabadon's Deathcap,Void Staff,Needlessly Large Rod
25,2016-06-24,LCK 2016 Summer,SK Telecom T1,Longzhu Gaming,Win,Longzhu Gaming,SK Telecom T1,Red,42:06,Anivia,Vladimir,7,0,1,8.0,426,20.3,,18,Ignite,Flash,"[""Seraph's Embrace"", ""Liandry's Torment"", ""Rabadon's Deathcap"", 'Rod of Ages', 'Ionian Boots of Lucidity', 'Void Staff', 'Warding Totem']",Seraph's Embrace,Liandry's Torment,Rabadon's Deathcap,Rod of Ages,Ionian Boots of Lucidity,Void Staff
26,2016-06-22,LCK 2016 Summer,SK Telecom T1,Afreeca Freecs,Loss,Afreeca Freecs,SK Telecom T1,Red,35:47,Karma,LeBlanc,1,4,3,1.0,268,11.8,,-13,Teleport,Flash,"[""Doran's Ring"", ""Athene's Unholy Grail"", ""Rabadon's Deathcap"", ""Sorcerer's Shoes"", 'Void Staff', 'Aether Wisp', 'Warding Totem']",Doran's Ring,Athene's Unholy Grail,Rabadon's Deathcap,Sorcerer's Shoes,Void Staff,Aether Wisp
27,2016-06-22,LCK 2016 Summer,SK Telecom T1,Afreeca Freecs,Loss,SK Telecom T1,Afreeca Freecs,Blue,26:22,Vladimir,Kassadin,0,1,0,0.0,228,8.4,,-5,Ghost,Flash,"[""Zhonya's Hourglass"", 'Spirit Visage', ""Mercury's Treads"", ""Doran's Shield"", 'Amplifying Tome', 'Refillable Potion', 'Warding Totem']",Zhonya's Hourglass,Spirit Visage,Mercury's Treads,Doran's Shield,Amplifying Tome,Refillable Potion
28,2016-06-17,LCK 2016 Summer,SK Telecom T1,Jin Air Green Wings,Loss,Jin Air Green Wings,SK Telecom T1,Red,40:36,LeBlanc,Lissandra,0,5,0,0.0,309,12.9,,-31,Teleport,Flash,"[""Doran's Ring"", 'Morellonomicon', ""Sorcerer's Shoes"", 'Void Staff', 'Needlessly Large Rod', 'Abyssal Scepter', 'Warding Totem']",Doran's Ring,Morellonomicon,Sorcerer's Shoes,Void Staff,Needlessly Large Rod,Abyssal Scepter
29,2016-06-17,LCK 2016 Summer,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,32:42,Ryze,Azir,4,1,4,8.0,313,15.1,,26,Teleport,Flash,"[""Seraph's Embrace"", 'Guardian Angel', 'Rod of Ages', ""Sorcerer's Shoes"", 'Void Staff', 'Needlessly Large Rod', 'Warding Totem']",Seraph's Embrace,Guardian Angel,Rod of Ages,Sorcerer's Shoes,Void Staff,Needlessly Large Rod
30,2016-06-17,LCK 2016 Summer,SK Telecom T1,Jin Air Green Wings,Loss,Jin Air Green Wings,SK Telecom T1,Red,35:00,Lulu,Vladimir,0,3,3,1.0,296,12.0,,1,Teleport,Flash,"[""Doran's Ring"", 'Morellonomicon', 'Lich Bane', ""Sorcerer's Shoes"", 'Void Staff', 'EmptyIcon', 'Warding Totem']",Doran's Ring,Morellonomicon,Lich Bane,Sorcerer's Shoes,Void Staff,EmptyIcon
31,2016-06-13,LCK 2016 Summer,SK Telecom T1,MVP,Win,MVP,SK Telecom T1,Red,29:26,Anivia,Vladimir,1,0,7,8.0,290,13.0,,38,Ghost,Flash,"[""Seraph's Embrace"", 'Rod of Ages', ""Doran's Ring"", 'Morellonomicon', 'Ionian Boots of Lucidity', 'Amplifying Tome', 'Warding Totem']",Seraph's Embrace,Rod of Ages,Doran's Ring,Morellonomicon,Ionian Boots of Lucidity,Amplifying Tome
32,2016-06-13,LCK 2016 Summer,SK Telecom T1,MVP,Win,SK Telecom T1,MVP,Blue,21:56,Karma,Varus,5,0,7,12.0,179,10.8,,54,Teleport,Flash,"[""Zhonya's Hourglass"", ""Athene's Unholy Grail"", ""Doran's Ring"", ""Mercury's Treads"", 'Needlessly Large Rod', 'Blasting Wand', 'Warding Totem']",Zhonya's Hourglass,Athene's Unholy Grail,Doran's Ring,Mercury's Treads,Needlessly Large Rod,Blasting Wand
33,2016-06-11,LCK 2016 Summer,SK Telecom T1,Samsung Galaxy,Win,Samsung Galaxy,SK Telecom T1,Red,38:19,Karma,Viktor,4,1,8,12.0,309,15.5,,-51,Teleport,Flash,"[""Zhonya's Hourglass"", ""Rabadon's Deathcap"", 'Morellonomicon', 'Void Staff', ""Mercury's Treads"", ""Doran's Ring"", 'Warding Totem']",Zhonya's Hourglass,Rabadon's Deathcap,Morellonomicon,Void Staff,Mercury's Treads,Doran's Ring
34,2016-06-11,LCK 2016 Summer,SK Telecom T1,Samsung Galaxy,Win,SK Telecom T1,Samsung Galaxy,Blue,31:18,Karma,Varus,7,1,4,11.0,247,12.8,,-6,Teleport,Flash,"[""Zhonya's Hourglass"", ""Rabadon's Deathcap"", 'Morellonomicon', ""Mercury's Treads"", ""Doran's Ring"", 'EmptyIcon', 'Warding Totem']",Zhonya's Hourglass,Rabadon's Deathcap,Morellonomicon,Mercury's Treads,Doran's Ring,EmptyIcon
35,2016-06-06,LCK 2016 Summer,SK Telecom T1,ROX Tigers,Win,SK Telecom T1,ROX Tigers,Blue,40:26,Anivia,Vladimir,5,1,12,17.0,291,16.2,,-1,Ignite,Flash,"[""Seraph's Embrace"", 'Ionian Boots of Lucidity', ""Doran's Ring"", 'Void Staff', 'Rod of Ages', 'Morellonomicon', 'Warding Totem']",Seraph's Embrace,Ionian Boots of Lucidity,Doran's Ring,Void Staff,Rod of Ages,Morellonomicon
36,2016-06-06,LCK 2016 Summer,SK Telecom T1,ROX Tigers,Win,ROX Tigers,SK Telecom T1,Red,34:19,Anivia,Vladimir,1,1,10,11.0,290,14.0,,38,Ignite,Flash,"[""Seraph's Embrace"", ""Doran's Ring"", 'Morellonomicon', 'Ionian Boots of Lucidity', 'Rod of Ages', 'Void Staff', 'Farsight Alteration']",Seraph's Embrace,Doran's Ring,Morellonomicon,Ionian Boots of Lucidity,Rod of Ages,Void Staff
37,2016-06-04,LCK 2016 Summer,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,41:34,Azir,Veigar,10,3,2,4.0,358,19.4,,47,Cleanse,Flash,"[""Zhonya's Hourglass"", ""Nashor's Tooth"", 'Void Staff', ""Sorcerer's Shoes"", ""Rylai's Crystal Scepter"", ""Rabadon's Deathcap"", 'Warding Totem']",Zhonya's Hourglass,Nashor's Tooth,Void Staff,Sorcerer's Shoes,Rylai's Crystal Scepter,Rabadon's Deathcap
38,2016-06-04,LCK 2016 Summer,SK Telecom T1,KT Rolster,Win,KT Rolster,SK Telecom T1,Red,34:40,Azir,Aurelion Sol,5,1,5,10.0,349,17.3,,88,Cleanse,Flash,"[""Doran's Ring"", 'Void Staff', ""Nashor's Tooth"", ""Sorcerer's Shoes"", ""Rabadon's Deathcap"", ""Rylai's Crystal Scepter"", 'Warding Totem']",Doran's Ring,Void Staff,Nashor's Tooth,Sorcerer's Shoes,Rabadon's Deathcap,Rylai's Crystal Scepter
39,2016-06-02,LCK 2016 Summer,SK Telecom T1,CJ Entus,Win,CJ Entus,SK Telecom T1,Red,35:06,Azir,Ryze,1,3,8,3.0,297,14.5,,-25,Exhaust,Flash,"[""Doran's Ring"", ""Nashor's Tooth"", ""Sorcerer's Shoes"", ""Rylai's Crystal Scepter"", 'Needlessly Large Rod', 'Void Staff', 'Warding Totem']",Doran's Ring,Nashor's Tooth,Sorcerer's Shoes,Rylai's Crystal Scepter,Needlessly Large Rod,Void Staff
40,2016-06-02,LCK 2016 Summer,SK Telecom T1,CJ Entus,Win,SK Telecom T1,CJ Entus,Blue,26:32,Azir,Varus,4,0,2,6.0,278,12.6,,40,Cleanse,Flash,"[""Zhonya's Hourglass"", ""Rylai's Crystal Scepter"", ""Doran's Ring"", ""Sorcerer's Shoes"", ""Nashor's Tooth"", 'Amplifying Tome', 'Warding Totem']",Zhonya's Hourglass,Rylai's Crystal Scepter,Doran's Ring,Sorcerer's Shoes,Nashor's Tooth,Amplifying Tome
