,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
10,2018-03-08,LCK 2018 Spring,SK Telecom T1,KT Rolster,Loss,KT Rolster,SK Telecom T1,Red,38:37,Ryze,Azir,0,2,1,0.5,419,14.6,,44,Heal,Flash,"[""Seraph's Embrace"", 'Spellbinder', 'Abyssal Mask', 'Needlessly Large Rod', ""Mercury's Treads"", 'Void Staff', 'Warding Totem']",Seraph's Embrace,Spellbinder,Abyssal Mask,Needlessly Large Rod,Mercury's Treads,Void Staff
11,2018-03-08,LCK 2018 Spring,SK Telecom T1,KT Rolster,Loss,SK Telecom T1,KT Rolster,Blue,38:43,Ryze,Taliyah,1,2,3,2.0,413,14.9,,8,Teleport,Flash,"[""Seraph's Embrace"", ""Rabadon's Deathcap"", 'Control Ward', 'Abyssal Mask', 'Ionian Boots of Lucidity', 'Void Staff', 'Warding Totem']",Seraph's Embrace,Rabadon's Deathcap,Control Ward,Abyssal Mask,Ionian Boots of Lucidity,Void Staff
12,2018-03-06,LCK 2018 Spring,SK Telecom T1,Kingzone DragonX,Loss,Kingzone DragonX,SK Telecom T1,Red,26:21,Gangplank,Galio,2,5,1,0.6,213,10.1,,-23,Teleport,Flash,"[""Targon's Brace"", 'Infinity Edge', 'Trinity Force (0.9.25.21 - 10.22)', 'Ruby Crystal', 'EmptyIcon', 'Ninja Tabi', 'Oracle Alteration']",Targon's Brace,Infinity Edge,Trinity Force (0.9.25.21 - 10.22),Ruby Crystal,EmptyIcon,Ninja Tabi
13,2018-03-06,LCK 2018 Spring,SK Telecom T1,Kingzone DragonX,Loss,SK Telecom T1,Kingzone DragonX,Blue,31:16,Ryze,Sion,1,2,2,1.5,319,11.7,,59,Heal,Flash,"[""Seraph's Embrace"", 'Needlessly Large Rod', 'Rod of Ages', ""Mercury's Treads"", 'Void Staff', 'Minion Dematerializer', 'Warding Totem']",Seraph's Embrace,Needlessly Large Rod,Rod of Ages,Mercury's Treads,Void Staff,Minion Dematerializer
14,2018-03-04,LCK 2018 Spring,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,38:41,Zoe,Malzahar,1,1,10,11.0,394,17.0,,67,Heal,Flash,"['Quicksilver Sash', 'Morellonomicon', ""Sorcerer's Shoes"", ""Liandry's Torment"", ""Rabadon's Deathcap"", 'Void Staff', 'Warding Totem']",Quicksilver Sash,Morellonomicon,Sorcerer's Shoes,Liandry's Torment,Rabadon's Deathcap,Void Staff
15,2018-03-04,LCK 2018 Spring,SK Telecom T1,Jin Air Green Wings,Loss,Jin Air Green Wings,SK Telecom T1,Red,50:23,Zoe,Ryze,2,0,4,6.0,521,20.7,,29,Cleanse,Flash,"[""Zhonya's Hourglass"", ""Sorcerer's Shoes"", ""Liandry's Torment"", 'Morellonomicon', ""Rabadon's Deathcap"", 'Void Staff', 'Warding Totem']",Zhonya's Hourglass,Sorcerer's Shoes,Liandry's Torment,Morellonomicon,Rabadon's Deathcap,Void Staff
16,2018-03-04,LCK 2018 Spring,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,37:12,Ryze,Orianna,2,2,7,4.5,373,15.9,,53,Heal,Flash,"[""Seraph's Embrace"", ""Rabadon's Deathcap"", ""Mercury's Treads"", 'Abyssal Mask', 'Morellonomicon', 'Fiendish Codex', 'Warding Totem']",Seraph's Embrace,Rabadon's Deathcap,Mercury's Treads,Abyssal Mask,Morellonomicon,Fiendish Codex
17,2018-03-01,LCK 2018 Spring,SK Telecom T1,Afreeca Freecs,Loss,Afreeca Freecs,SK Telecom T1,Red,39:00,Ekko,Taliyah,3,5,1,0.8,385,15.2,,-23,Teleport,Flash,"['Hextech Protobelt-01', ""Zhonya's Hourglass"", ""Mercury's Treads"", 'The Dark Seal', 'Lich Bane', ""Rabadon's Deathcap"", 'Warding Totem']",Hextech Protobelt-01,Zhonya's Hourglass,Mercury's Treads,The Dark Seal,Lich Bane,Rabadon's Deathcap
18,2018-03-01,LCK 2018 Spring,SK Telecom T1,Afreeca Freecs,Win,SK Telecom T1,Afreeca Freecs,Blue,44:03,Galio,Corki,3,2,10,6.5,454,18.6,,-61,Teleport,Flash,"[""Zhonya's Hourglass"", 'Morellonomicon', ""Rabadon's Deathcap"", 'Rod of Ages', 'Ninja Tabi', 'Void Staff', 'Warding Totem']",Zhonya's Hourglass,Morellonomicon,Rabadon's Deathcap,Rod of Ages,Ninja Tabi,Void Staff
19,2018-03-01,LCK 2018 Spring,SK Telecom T1,Afreeca Freecs,Loss,Afreeca Freecs,SK Telecom T1,Red,35:59,Corki,Galio,0,1,0,0.0,457,15.7,,79,Teleport,Flash,"['Vampiric Scepter', 'Trinity Force (0.9.25.21 - 10.22)', ""Sorcerer's Shoes"", 'Infinity Edge', 'Rapid Firecannon', 'Phantom Dancer', 'Warding Totem']",Vampiric Scepter,Trinity Force (0.9.25.21 - 10.22),Sorcerer's Shoes,Infinity Edge,Rapid Firecannon,Phantom Dancer
20,2018-02-24,LCK 2018 Spring,SK Telecom T1,ROX Tigers,Win,SK Telecom T1,ROX Tigers,Blue,28:14,Azir,Karma,5,1,4,9.0,324,14.0,,104,Cleanse,Flash,"[""Doran's Ring"", ""Nashor's Tooth"", ""Sorcerer's Shoes"", ""Liandry's Torment"", 'Fiendish Codex', 'Void Staff', 'Warding Totem']",Doran's Ring,Nashor's Tooth,Sorcerer's Shoes,Liandry's Torment,Fiendish Codex,Void Staff
21,2018-02-24,LCK 2018 Spring,SK Telecom T1,ROX Tigers,Win,ROX Tigers,SK Telecom T1,Red,33:01,Azir,Corki,3,2,9,6.0,344,14.7,,12,Heal,Flash,"[""Doran's Ring"", ""Nashor's Tooth"", ""Sorcerer's Shoes"", ""Banshee's Veil"", ""Liandry's Torment"", 'EmptyIcon', 'Farsight Alteration']",Doran's Ring,Nashor's Tooth,Sorcerer's Shoes,Banshee's Veil,Liandry's Torment,EmptyIcon
22,2018-02-20,LCK 2018 Spring,SK Telecom T1,Kongdoo Monster,Win,SK Telecom T1,Kongdoo Monster,Blue,27:24,Zoe,Taliyah,5,0,2,7.0,260,12.4,,9,Teleport,Flash,"[""Doran's Ring"", ""Sorcerer's Shoes"", 'Morellonomicon', ""Liandry's Torment"", 'EmptyIcon', 'Blasting Wand', 'Farsight Alteration']",Doran's Ring,Sorcerer's Shoes,Morellonomicon,Liandry's Torment,EmptyIcon,Blasting Wand
23,2018-02-20,LCK 2018 Spring,SK Telecom T1,Kongdoo Monster,Loss,Kongdoo Monster,SK Telecom T1,Red,45:16,Ryze,Zoe,5,6,9,2.33,501,20.2,,129,Cleanse,Flash,"[""Seraph's Embrace"", 'Void Staff', ""Mercury's Treads"", 'Rod of Ages', 'Morellonomicon', ""Rabadon's Deathcap"", 'Farsight Alteration']",Seraph's Embrace,Void Staff,Mercury's Treads,Rod of Ages,Morellonomicon,Rabadon's Deathcap
24,2018-02-20,LCK 2018 Spring,SK Telecom T1,Kongdoo Monster,Win,SK Telecom T1,Kongdoo Monster,Blue,30:36,Galio,Lucian,3,2,6,4.5,308,13.3,,-2,Heal,Flash,"[""Zhonya's Hourglass"", ""Doran's Ring"", 'Rod of Ages', 'Morellonomicon', 'Ninja Tabi', 'Needlessly Large Rod', 'Warding Totem']",Zhonya's Hourglass,Doran's Ring,Rod of Ages,Morellonomicon,Ninja Tabi,Needlessly Large Rod
25,2018-02-11,LCK 2018 Spring,SK Telecom T1,KSV eSports,Win,KSV eSports,SK Telecom T1,Red,35:30,Kassadin,Zoe,2,1,6,8.0,363,15.7,,17,Teleport,Flash,"[""Zhonya's Hourglass"", 'Rod of Ages', 'Lich Bane', ""Mercury's Treads"", ""Rabadon's Deathcap"", 'Control Ward', 'Warding Totem']",Zhonya's Hourglass,Rod of Ages,Lich Bane,Mercury's Treads,Rabadon's Deathcap,Control Ward
26,2018-02-11,LCK 2018 Spring,SK Telecom T1,KSV eSports,Win,SK Telecom T1,KSV eSports,Blue,28:32,Galio,Cassiopeia,4,0,7,11.0,293,13.4,,1,Heal,Flash,"[""Zhonya's Hourglass"", 'The Dark Seal', 'Morellonomicon', 'Control Ward', 'Abyssal Mask', 'Ninja Tabi', 'Warding Totem']",Zhonya's Hourglass,The Dark Seal,Morellonomicon,Control Ward,Abyssal Mask,Ninja Tabi
27,2018-02-07,LCK 2018 Spring,SK Telecom T1,Bbq Olivers,Win,Bbq Olivers,SK Telecom T1,Red,31:17,Kassadin,Azir,5,1,2,7.0,319,13.6,,-9,Heal,Flash,"[""Zhonya's Hourglass"", 'Lich Bane', 'EmptyIcon', 'Abyssal Mask', ""Mercury's Treads"", 'Needlessly Large Rod', 'Farsight Alteration']",Zhonya's Hourglass,Lich Bane,EmptyIcon,Abyssal Mask,Mercury's Treads,Needlessly Large Rod
28,2018-02-07,LCK 2018 Spring,SK Telecom T1,Bbq Olivers,Loss,SK Telecom T1,Bbq Olivers,Blue,74:02,Azir,Corki,7,2,5,6.0,701,31.6,,-39,Heal,Flash,"[""Sorcerer's Shoes"", ""Banshee's Veil"", ""Liandry's Torment"", ""Nashor's Tooth"", 'Void Staff', ""Rabadon's Deathcap"", 'Farsight Alteration']",Sorcerer's Shoes,Banshee's Veil,Liandry's Torment,Nashor's Tooth,Void Staff,Rabadon's Deathcap
29,2018-02-07,LCK 2018 Spring,SK Telecom T1,Bbq Olivers,Win,Bbq Olivers,SK Telecom T1,Red,36:48,Taliyah,Azir,4,0,4,8.0,433,17.6,,49,Heal,Flash,"[""Zhonya's Hourglass"", 'Morellonomicon', ""Banshee's Veil"", ""Liandry's Torment"", 'Void Staff', ""Mercury's Treads"", 'Farsight Alteration']",Zhonya's Hourglass,Morellonomicon,Banshee's Veil,Liandry's Torment,Void Staff,Mercury's Treads
30,2018-02-04,LCK 2018 Spring,SK Telecom T1,Afreeca Freecs,Loss,Afreeca Freecs,SK Telecom T1,Red,38:35,Azir,Zoe,2,1,1,3.0,435,15.8,,52,Cleanse,Flash,"[""Rabadon's Deathcap"", ""Sorcerer's Shoes"", 'EmptyIcon', ""Nashor's Tooth"", ""Liandry's Torment"", ""Banshee's Veil"", 'Farsight Alteration']",Rabadon's Deathcap,Sorcerer's Shoes,EmptyIcon,Nashor's Tooth,Liandry's Torment,Banshee's Veil
31,2018-02-04,LCK 2018 Spring,SK Telecom T1,Afreeca Freecs,Loss,SK Telecom T1,Afreeca Freecs,Blue,42:26,Galio,Corki,1,4,6,1.75,398,14.9,,-105,Heal,Flash,"[""Zhonya's Hourglass"", 'Rod of Ages', 'The Dark Seal', 'Morellonomicon', 'Ninja Tabi', ""Rabadon's Deathcap"", 'Farsight Alteration']",Zhonya's Hourglass,Rod of Ages,The Dark Seal,Morellonomicon,Ninja Tabi,Rabadon's Deathcap
32,2018-02-01,LCK 2018 Spring,SK Telecom T1,MVP,Loss,MVP,SK Telecom T1,Red,50:47,Zoe,Azir,2,2,4,3.0,484,19.6,,-8,Heal,Flash,"[""Zhonya's Hourglass"", 'Morellonomicon', 'EmptyIcon', 'Void Staff', ""Liandry's Torment"", ""Sorcerer's Shoes"", 'Warding Totem']",Zhonya's Hourglass,Morellonomicon,EmptyIcon,Void Staff,Liandry's Torment,Sorcerer's Shoes
33,2018-02-01,LCK 2018 Spring,SK Telecom T1,MVP,Win,SK Telecom T1,MVP,Blue,43:12,Kassadin,Azir,8,0,3,11.0,403,19.1,,-67,Teleport,Flash,"[""Zhonya's Hourglass"", 'Lich Bane', ""Rabadon's Deathcap"", 'Abyssal Mask', ""Mercury's Treads"", 'Void Staff', 'Warding Totem']",Zhonya's Hourglass,Lich Bane,Rabadon's Deathcap,Abyssal Mask,Mercury's Treads,Void Staff
34,2018-02-01,LCK 2018 Spring,SK Telecom T1,MVP,Loss,MVP,SK Telecom T1,Red,35:11,Galio,Corki,2,4,5,1.75,330,12.9,,-30,Heal,Flash,"[""Zhonya's Hourglass"", 'Morellonomicon', 'Blasting Wand', 'Needlessly Large Rod', 'Abyssal Mask', 'Ninja Tabi', 'Warding Totem']",Zhonya's Hourglass,Morellonomicon,Blasting Wand,Needlessly Large Rod,Abyssal Mask,Ninja Tabi
35,2018-01-26,LCK 2018 Spring,SK Telecom T1,Kingzone DragonX,Loss,SK Telecom T1,Kingzone DragonX,Blue,28:11,Galio,Azir,0,1,1,1.0,279,9.9,,-42,Teleport,Flash,"['The Dark Seal', 'Rod of Ages', 'Morellonomicon', 'Blasting Wand', ""Mercury's Treads"", 'Needlessly Large Rod', 'Warding Totem']",The Dark Seal,Rod of Ages,Morellonomicon,Blasting Wand,Mercury's Treads,Needlessly Large Rod
36,2018-01-26,LCK 2018 Spring,SK Telecom T1,Kingzone DragonX,Loss,Kingzone DragonX,SK Telecom T1,Red,51:32,Malzahar,Ryze,3,2,4,3.5,503,21.4,,-51,Heal,Flash,"[""Zhonya's Hourglass"", 'Void Staff', ""Liandry's Torment"", 'Morellonomicon', 'Ionian Boots of Lucidity', ""Rylai's Crystal Scepter"", 'Warding Totem']",Zhonya's Hourglass,Void Staff,Liandry's Torment,Morellonomicon,Ionian Boots of Lucidity,Rylai's Crystal Scepter
37,2018-01-24,LCK 2018 Spring,SK Telecom T1,KT Rolster,Loss,KT Rolster,SK Telecom T1,Red,42:15,Vladimir,Azir,2,4,7,2.25,401,18.6,,-9,Ignite,Flash,"['Hextech Protobelt-01', 'EmptyIcon', ""Frost Queen's Claim"", 'Ionian Boots of Lucidity', 'Void Staff', ""Rabadon's Deathcap"", 'Warding Totem']",Hextech Protobelt-01,EmptyIcon,Frost Queen's Claim,Ionian Boots of Lucidity,Void Staff,Rabadon's Deathcap
38,2018-01-24,LCK 2018 Spring,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,31:25,Azir,Ryze,8,1,7,15.0,329,16.5,,9,Cleanse,Flash,"[""Rabadon's Deathcap"", ""Nashor's Tooth"", ""Liandry's Torment"", 'Void Staff', ""Sorcerer's Shoes"", 'Control Ward', 'Warding Totem']",Rabadon's Deathcap,Nashor's Tooth,Liandry's Torment,Void Staff,Sorcerer's Shoes,Control Ward
39,2018-01-24,LCK 2018 Spring,SK Telecom T1,KT Rolster,Loss,KT Rolster,SK Telecom T1,Red,35:04,Corki,Galio,0,1,0,0.0,344,12.4,,45,Teleport,Flash,"['Infinity Edge', 'Trinity Force (0.9.25.21 - 10.22)', 'EmptyIcon', 'Rapid Firecannon', 'Dagger', ""Sorcerer's Shoes"", 'Warding Totem']",Infinity Edge,Trinity Force (0.9.25.21 - 10.22),EmptyIcon,Rapid Firecannon,Dagger,Sorcerer's Shoes
40,2018-01-20,LCK 2018 Spring,SK Telecom T1,Jin Air Green Wings,Loss,Jin Air Green Wings,SK Telecom T1,Red,94:40,Kassadin,Azir,4,5,3,1.4,835,40.6,,61,Teleport,Flash,"[""Zhonya's Hourglass"", ""Rabadon's Deathcap"", 'Rod of Ages', 'Ionian Boots of Lucidity', 'Lich Bane', 'Void Staff', 'Warding Totem']",Zhonya's Hourglass,Rabadon's Deathcap,Rod of Ages,Ionian Boots of Lucidity,Lich Bane,Void Staff
41,2018-01-20,LCK 2018 Spring,SK Telecom T1,Jin Air Green Wings,Loss,SK Telecom T1,Jin Air Green Wings,Blue,52:12,Ryze,Aurelion Sol,5,3,6,3.67,605,24.6,,262,Heal,Flash,"[""Seraph's Embrace"", 'Morellonomicon', 'Void Staff', 'Rod of Ages', ""Rabadon's Deathcap"", ""Sorcerer's Shoes"", 'Warding Totem']",Seraph's Embrace,Morellonomicon,Void Staff,Rod of Ages,Rabadon's Deathcap,Sorcerer's Shoes
42,2018-01-20,LCK 2018 Spring,SK Telecom T1,Jin Air Green Wings,Win,Jin Air Green Wings,SK Telecom T1,Red,46:28,Ryze,Malzahar,3,1,9,12.0,510,20.9,,82,Heal,Flash,"[""Seraph's Embrace"", ""Rabadon's Deathcap"", 'Morellonomicon', 'Rod of Ages', ""Mercury's Treads"", 'Void Staff', 'Warding Totem']",Seraph's Embrace,Rabadon's Deathcap,Morellonomicon,Rod of Ages,Mercury's Treads,Void Staff
43,2018-01-17,LCK 2018 Spring,SK Telecom T1,ROX Tigers,Win,SK Telecom T1,ROX Tigers,Blue,28:06,Ryze,Azir,6,0,10,16.0,303,14.5,,39,Heal,Flash,"[""Seraph's Embrace"", ""Zhonya's Hourglass"", 'Blasting Wand', 'Rod of Ages', ""Mercury's Treads"", 'Morellonomicon', 'Warding Totem']",Seraph's Embrace,Zhonya's Hourglass,Blasting Wand,Rod of Ages,Mercury's Treads,Morellonomicon
44,2018-01-17,LCK 2018 Spring,SK Telecom T1,ROX Tigers,Loss,ROX Tigers,SK Telecom T1,Red,31:42,Ryze,Azir,4,3,1,1.67,377,13.6,,38,Heal,Flash,"[""Seraph's Embrace"", 'Control Ward', 'Morellonomicon', 'Abyssal Mask', 'Ionian Boots of Lucidity', 'Needlessly Large Rod', 'Warding Totem']",Seraph's Embrace,Control Ward,Morellonomicon,Abyssal Mask,Ionian Boots of Lucidity,Needlessly Large Rod
45,2018-01-17,LCK 2018 Spring,SK Telecom T1,ROX Tigers,Win,SK Telecom T1,ROX Tigers,Blue,44:24,Malzahar,Azir,3,0,8,11.0,488,21.4,,32,Heal,Flash,"[""Zhonya's Hourglass"", ""Liandry's Torment"", ""Rabadon's Deathcap"", 'Ionian Boots of Lucidity', 'Morellonomicon', ""Rylai's Crystal Scepter"", 'Warding Totem']",Zhonya's Hourglass,Liandry's Torment,Rabadon's Deathcap,Ionian Boots of Lucidity,Morellonomicon,Rylai's Crystal Scepter
