,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
27,2022-02-09,LCK 2022 Spring,T1,Hanwha Life Esports,Loss,T1,Hanwha Life Esports,Blue,32:33,Ryze,Viktor,2,4,6,2.0,300,12.9,8,5,Teleport,Flash,"['Everfrost', 'Corrupting Potion', ""Zhonya's Hourglass"", ""Seraph's Embrace"", 'Blighting Jewel', 'Ionian Boots of Lucidity', 'Farsight Alteration']",Everfrost,Corrupting Potion,Zhonya's Hourglass,Seraph's Embrace,Blighting Jewel,Ionian Boots of Lucidity
28,2022-01-30,LCK 2022 Spring,T1,DWG KIA,Win,DWG KIA,T1,Red,33:50,LeBlanc,Renekton,6,3,9,5.0,285,14.9,21.8,31,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", ""Rabadon's Deathcap"", 'Ionian Boots of Lucidity', 'Void Staff', 'EmptyIcon', 'Oracle Lens']",Everfrost,Zhonya's Hourglass,Rabadon's Deathcap,Ionian Boots of Lucidity,Void Staff,EmptyIcon
29,2022-01-30,LCK 2022 Spring,T1,DWG KIA,Win,T1,DWG KIA,Blue,30:05,Vex,Orianna,5,2,7,6.0,237,12.9,13.3,-30,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Corrupting Potion', 'Needlessly Large Rod', 'Shadowflame', ""Sorcerer's Shoes"", 'Oracle Lens']",Everfrost,Zhonya's Hourglass,Corrupting Potion,Needlessly Large Rod,Shadowflame,Sorcerer's Shoes
30,2022-01-30,LCK 2022 Spring,T1,DWG KIA,Loss,DWG KIA,T1,Red,55:26,Ryze,Viktor,2,1,4,6.0,504,21.0,14.6,33,Teleport,Flash,"['Everfrost', 'Force of Nature', ""Randuin's Omen"", 'Fimbulwinter', 'Frozen Heart', ""Mercury's Treads"", 'Farsight Alteration']",Everfrost,Force of Nature,Randuin's Omen,Fimbulwinter,Frozen Heart,Mercury's Treads
31,2022-01-27,LCK 2022 Spring,T1,Nongshim RedForce,Win,T1,Nongshim RedForce,Blue,39:46,Azir,Syndra,3,1,5,8.0,330,15.1,17.6,37,Teleport,Flash,"['Needlessly Large Rod', ""Luden's Tempest"", ""Zhonya's Hourglass"", ""Sorcerer's Shoes"", 'Kindlegem', 'Shadowflame', 'Farsight Alteration']",Needlessly Large Rod,Luden's Tempest,Zhonya's Hourglass,Sorcerer's Shoes,Kindlegem,Shadowflame
32,2022-01-27,LCK 2022 Spring,T1,Nongshim RedForce,Loss,Nongshim RedForce,T1,Red,30:37,Viktor,Twisted Fate,1,4,3,1.0,267,11.2,13.5,50,Teleport,Flash,"['Corrupting Potion', ""Luden's Tempest"", 'Lich Bane', ""Mercury's Treads"", 'Blasting Wand', 'Blighting Jewel', 'Farsight Alteration']",Corrupting Potion,Luden's Tempest,Lich Bane,Mercury's Treads,Blasting Wand,Blighting Jewel
33,2022-01-27,LCK 2022 Spring,T1,Nongshim RedForce,Win,T1,Nongshim RedForce,Blue,46:53,Corki,Viktor,2,0,0,2.0,420,21.3,31.8,-16,Teleport,Flash,"['Maw of Malmortius', 'Muramana', 'Void Staff', ""Sorcerer's Shoes"", ""Luden's Tempest"", 'Ravenous Hydra', 'Farsight Alteration']",Maw of Malmortius,Muramana,Void Staff,Sorcerer's Shoes,Luden's Tempest,Ravenous Hydra
34,2022-01-23,LCK 2022 Spring,T1,Liiv SANDBOX,Win,Liiv SANDBOX,T1,Red,25:10,Corki,Sylas,2,0,5,7.0,246,10.5,12.6,29,Teleport,Flash,"['Lost Chapter', ""Doran's Blade"", 'Blasting Wand', 'Muramana', 'Hexdrinker', ""Sorcerer's Shoes"", 'Farsight Alteration']",Lost Chapter,Doran's Blade,Blasting Wand,Muramana,Hexdrinker,Sorcerer's Shoes
35,2022-01-23,LCK 2022 Spring,T1,Liiv SANDBOX,Win,Liiv SANDBOX,T1,Red,32:24,Corki,Viktor,1,5,9,2.0,246,12.5,16.4,-37,Teleport,Flash,"['Corrupting Potion', 'Muramana', ""Luden's Tempest"", 'Maw of Malmortius', 'Blasting Wand', ""Sorcerer's Shoes"", 'Farsight Alteration']",Corrupting Potion,Muramana,Luden's Tempest,Maw of Malmortius,Blasting Wand,Sorcerer's Shoes
36,2022-01-20,LCK 2022 Spring,T1,DRX,Win,T1,DRX,Blue,28:43,Corki,Vex,4,1,7,11.0,240,12.4,14.4,6,Exhaust,Flash,"['Corrupting Potion', 'Maw of Malmortius', 'Control Ward', 'Muramana', ""Luden's Tempest"", ""Sorcerer's Shoes"", 'Farsight Alteration']",Corrupting Potion,Maw of Malmortius,Control Ward,Muramana,Luden's Tempest,Sorcerer's Shoes
37,2022-01-20,LCK 2022 Spring,T1,DRX,Win,DRX,T1,Red,27:56,Tryndamere,Corki,8,1,6,14.0,280,14.9,12.1,-1,Ghost,Flash,"['Galeforce', 'Infinity Edge', 'EmptyIcon', 'Navori Quickblades', 'EmptyIcon', ""Berserker's Greaves"", 'Oracle Lens']",Galeforce,Infinity Edge,EmptyIcon,Navori Quickblades,EmptyIcon,Berserker's Greaves
38,2022-01-14,LCK 2022 Spring,T1,Fredit BRION,Win,Fredit BRION,T1,Red,41:27,Vex,Corki,7,1,4,11.0,274,15.5,17.7,-153,Ignite,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Corrupting Potion', ""Sorcerer's Shoes"", ""Mejai's Soulstealer"", 'Shadowflame', 'Oracle Lens']",Everfrost,Zhonya's Hourglass,Corrupting Potion,Sorcerer's Shoes,Mejai's Soulstealer,Shadowflame
39,2022-01-14,LCK 2022 Spring,T1,Fredit BRION,Win,T1,Fredit BRION,Blue,45:56,Viktor,Ryze,5,4,11,4.0,393,20.9,36.7,-46,Teleport,Flash,"[""Rabadon's Deathcap"", 'Void Staff', ""Banshee's Veil"", 'Shadowflame', ""Luden's Tempest"", ""Sorcerer's Shoes"", 'Farsight Alteration']",Rabadon's Deathcap,Void Staff,Banshee's Veil,Shadowflame,Luden's Tempest,Sorcerer's Shoes
40,2022-01-14,LCK 2022 Spring,T1,Fredit BRION,Loss,Fredit BRION,T1,Red,42:48,Ryze,Galio,0,3,4,1.33,381,16.1,11.6,76,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Needlessly Large Rod', 'Void Staff', ""Mercury's Treads"", 'Fimbulwinter', 'Oracle Lens']",Everfrost,Zhonya's Hourglass,Needlessly Large Rod,Void Staff,Mercury's Treads,Fimbulwinter
41,2022-01-12,LCK 2022 Spring,T1,Kwangdong Freecs,Win,Kwangdong Freecs,T1,Red,25:06,Viktor,Syndra,6,1,5,11.0,179,10.7,18.2,-23,Teleport,Flash,"[""Mejai's Soulstealer"", 'EmptyIcon', 'Perfectly Timed Stopwatch', 'Shadowflame', ""Mercury's Treads"", 'Crown of the Shattered Queen', 'Farsight Alteration']",Mejai's Soulstealer,EmptyIcon,Perfectly Timed Stopwatch,Shadowflame,Mercury's Treads,Crown of the Shattered Queen
42,2022-01-12,LCK 2022 Spring,T1,Kwangdong Freecs,Win,T1,Kwangdong Freecs,Blue,37:13,Zoe,Syndra,4,0,2,6.0,301,14.6,17.4,7,Teleport,Flash,"[""Rabadon's Deathcap"", ""Sorcerer's Shoes"", 'Blighting Jewel', ""Luden's Tempest"", 'EmptyIcon', 'Shadowflame', 'Farsight Alteration']",Rabadon's Deathcap,Sorcerer's Shoes,Blighting Jewel,Luden's Tempest,EmptyIcon,Shadowflame
