,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
10,2022-05-23,MSI 2022,T1,G2 Esports,Win,G2 Esports,T1,Red,21:45,Ahri,LeBlanc,2,1,8,10.0,197,8.7,8.6,41,Teleport,Flash,"['Everfrost', 'Corrupting Potion', 'Ionian Boots of Lucidity', 'Horizon Focus', 'EmptyIcon', 'Dark Seal', 'Oracle Lens']",Everfrost,Corrupting Potion,Ionian Boots of Lucidity,Horizon Focus,EmptyIcon,Dark Seal
11,2022-05-23,MSI 2022,T1,Evil Geniuses.NA,Loss,T1,Evil Geniuses.NA,Blue,32:02,Zoe,Galio,1,4,6,1.75,226,11.1,19.1,26,Ignite,Flash,"['Everfrost', 'Corrupting Potion', ""Zhonya's Hourglass"", 'Control Ward', 'Void Staff', 'Ionian Boots of Lucidity', 'Oracle Lens']",Everfrost,Corrupting Potion,Zhonya's Hourglass,Control Ward,Void Staff,Ionian Boots of Lucidity
12,2022-05-22,MSI 2022,T1,PSG Talon,Win,T1,PSG Talon,Blue,34:34,Twisted Fate,Galio,4,4,9,3.25,238,13.4,11.4,40,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Needlessly Large Rod', 'Needlessly Large Rod', 'Ionian Boots of Lucidity', 'Rapid Firecannon', 'Oracle Lens']",Everfrost,Zhonya's Hourglass,Needlessly Large Rod,Needlessly Large Rod,Ionian Boots of Lucidity,Rapid Firecannon
13,2022-05-22,MSI 2022,T1,Evil Geniuses.NA,Win,Evil Geniuses.NA,T1,Red,25:03,Sylas,Twisted Fate,4,1,4,8.0,214,10.5,9.9,6,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", 'Control Ward', ""Doran's Ring"", 'Ionian Boots of Lucidity', 'Dark Seal', 'Stealth Ward']",Everfrost,Zhonya's Hourglass,Control Ward,Doran's Ring,Ionian Boots of Lucidity,Dark Seal
14,2022-05-21,MSI 2022,T1,Royal Never Give Up,Loss,Royal Never Give Up,T1,Red,32:38,Zoe,Ahri,4,4,4,2.0,222,12.3,13.5,-33,Ignite,Flash,"['Corrupting Potion', 'Ionian Boots of Lucidity', 'Control Ward', ""Rabadon's Deathcap"", ""Luden's Tempest"", 'Horizon Focus', 'Oracle Lens']",Corrupting Potion,Ionian Boots of Lucidity,Control Ward,Rabadon's Deathcap,Luden's Tempest,Horizon Focus
15,2022-05-21,MSI 2022,T1,Saigon Buffalo,Win,T1,Saigon Buffalo,Blue,22:56,Ahri,Akali,4,0,6,10.0,254,12.0,13,101,Ignite,Flash,"['Everfrost', 'Corrupting Potion', ""Rabadon's Deathcap"", ""Banshee's Veil"", 'Ionian Boots of Lucidity', 'Dark Seal', 'Oracle Lens']",Everfrost,Corrupting Potion,Rabadon's Deathcap,Banshee's Veil,Ionian Boots of Lucidity,Dark Seal
16,2022-05-20,MSI 2022,T1,PSG Talon,Win,PSG Talon,T1,Red,33:10,Zoe,Ahri,4,2,7,5.5,248,14.5,23.7,-33,Ignite,Flash,"['Corrupting Potion', ""Luden's Tempest"", 'EmptyIcon', ""Sorcerer's Shoes"", ""Rabadon's Deathcap"", 'Horizon Focus', 'Farsight Alteration']",Corrupting Potion,Luden's Tempest,EmptyIcon,Sorcerer's Shoes,Rabadon's Deathcap,Horizon Focus
17,2022-05-20,MSI 2022,T1,G2 Esports,Loss,T1,G2 Esports,Blue,39:09,Twisted Fate,Yasuo,2,4,4,1.5,305,14.8,9.8,-54,Teleport,Flash,"['Everfrost', 'Corrupting Potion', ""Zhonya's Hourglass"", 'Lich Bane', 'Rapid Firecannon', 'Plated Steelcaps', 'Oracle Lens']",Everfrost,Corrupting Potion,Zhonya's Hourglass,Lich Bane,Rapid Firecannon,Plated Steelcaps
18,2022-05-15,MSI 2022,T1,Saigon Buffalo,Win,Saigon Buffalo,T1,Red,21:54,Sylas,Twisted Fate,2,1,3,5.0,177,8.3,8.2,15,Teleport,Flash,"['Everfrost', 'Fiendish Codex', 'Perfectly Timed Stopwatch', 'Dark Seal', ""Seeker's Armguard"", 'Ionian Boots of Lucidity', 'Oracle Lens']",Everfrost,Fiendish Codex,Perfectly Timed Stopwatch,Dark Seal,Seeker's Armguard,Ionian Boots of Lucidity
19,2022-05-15,MSI 2022,T1,Team Aze,Win,T1,Team Aze,Blue,22:16,LeBlanc,Ahri,2,1,8,10.0,191,10.3,9.5,35,Ignite,Flash,"['Everfrost', 'Corrupting Potion', 'Control Ward', 'Blighting Jewel', 'Ionian Boots of Lucidity', ""Rabadon's Deathcap"", 'Oracle Lens']",Everfrost,Corrupting Potion,Control Ward,Blighting Jewel,Ionian Boots of Lucidity,Rabadon's Deathcap
20,2022-05-15,MSI 2022,T1,DetonatioN FocusMe,Win,DetonatioN FocusMe,T1,Red,23:43,Zoe,Syndra,6,0,4,10.0,191,11.2,8.8,-8,Teleport,Flash,"['Corrupting Potion', 'Blighting Jewel', 'Broken Stopwatch', ""Luden's Tempest"", ""Mercury's Treads"", 'Horizon Focus', 'Farsight Alteration']",Corrupting Potion,Blighting Jewel,Broken Stopwatch,Luden's Tempest,Mercury's Treads,Horizon Focus
21,2022-05-12,MSI 2022,T1,DetonatioN FocusMe,Win,T1,DetonatioN FocusMe,Blue,24:43,LeBlanc,Ahri,4,3,5,3.0,171,9.9,12.8,-12,Ignite,Flash,"['Elixir of Sorcery', ""Sorcerer's Shoes"", 'Tear of the Goddess', 'Shadowflame', 'Dark Seal', ""Luden's Tempest"", 'Oracle Lens']",Elixir of Sorcery,Sorcerer's Shoes,Tear of the Goddess,Shadowflame,Dark Seal,Luden's Tempest
22,2022-05-11,MSI 2022,T1,Team Aze,Win,Team Aze,T1,Red,20:45,Ahri,Vex,7,0,8,15.0,200,10.7,12.2,42,Teleport,Flash,"['Everfrost', 'Corrupting Potion', ""Zhonya's Hourglass"", 'Fiendish Codex', ""Mejai's Soulstealer"", ""Mercury's Treads"", 'Oracle Lens']",Everfrost,Corrupting Potion,Zhonya's Hourglass,Fiendish Codex,Mejai's Soulstealer,Mercury's Treads
23,2022-05-10,MSI 2022,T1,Saigon Buffalo,Win,T1,Saigon Buffalo,Blue,26:04,Twisted Fate,Sylas,2,1,5,7.0,201,11.3,14.5,11,Teleport,Flash,"['Everfrost', 'Corrupting Potion', 'EmptyIcon', 'Rapid Firecannon', ""Mercury's Treads"", ""Mejai's Soulstealer"", 'Farsight Alteration']",Everfrost,Corrupting Potion,EmptyIcon,Rapid Firecannon,Mercury's Treads,Mejai's Soulstealer
