,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
10,2015-07-08,Champions 2015 Summer,SK Telecom T1,Rebels Anarchy,Win,SK Telecom T1,Rebels Anarchy,Blue,34:20,Ryze,Ezreal,8,1,5,13.0,285,14.2,,11,Ghost,Flash,"[""Rabadon's Deathcap"", 'Rod of Ages', ""Seraph's Embrace"", ""Sorcerer's Shoes - Distortion"", 'Negatron Cloak', ""Doran's Ring"", 'Sweeping Lens']",Rabadon's Deathcap,Rod of Ages,Seraph's Embrace,Sorcerer's Shoes - Distortion,Negatron Cloak,Doran's Ring
11,2015-07-08,Champions 2015 Summer,SK Telecom T1,Rebels Anarchy,Win,Rebels Anarchy,SK Telecom T1,Red,21:51,Irelia,Yasuo,4,1,2,6.0,176,8.3,,12,Ignite,Flash,"['Trinity Force (0.9.25.21 - 10.22)', 'Bilgewater Cutlass', 'Ninja Tabi', 'Dagger', 'Crystalline Flask', 'EmptyIcon', 'Greater Stealth Totem']",Trinity Force (0.9.25.21 - 10.22),Bilgewater Cutlass,Ninja Tabi,Dagger,Crystalline Flask,EmptyIcon
12,2015-07-04,Champions 2015 Summer,SK Telecom T1,SBENU Sonicboom,Win,SBENU Sonicboom,SK Telecom T1,Red,44:18,Azir,Vel'Koz,8,5,4,2.4,426,19.9,,61,Heal,Flash,"[""Rabadon's Deathcap"", ""Zhonya's Hourglass"", ""Luden's Echo"", 'Morellonomicon', 'Void Staff', ""Sorcerer's Shoes - Homeguard"", 'Sweeping Lens']",Rabadon's Deathcap,Zhonya's Hourglass,Luden's Echo,Morellonomicon,Void Staff,Sorcerer's Shoes - Homeguard
13,2015-07-04,Champions 2015 Summer,SK Telecom T1,SBENU Sonicboom,Win,SK Telecom T1,SBENU Sonicboom,Blue,35:18,Viktor,Azir,4,2,5,4.5,316,14.7,,-11,Heal,Flash,"[""Rabadon's Deathcap"", 'Lich Bane', 'The Hex Core mk-2', 'Ionian Boots of Lucidity - Homeguard', 'Blasting Wand', ""Doran's Ring"", 'Sweeping Lens']",Rabadon's Deathcap,Lich Bane,The Hex Core mk-2,Ionian Boots of Lucidity - Homeguard,Blasting Wand,Doran's Ring
14,2015-06-27,Champions 2015 Summer,SK Telecom T1,Jin Air Green Wings,Win,Jin Air Green Wings,SK Telecom T1,Red,34:16,Ryze,Azir,7,2,4,5.5,246,13.1,,1,Ghost,Flash,"[""Seraph's Embrace"", 'Rod of Ages', ""Doran's Ring"", ""Sorcerer's Shoes - Distortion"", 'Abyssal Scepter', 'EmptyIcon', 'Greater Stealth Totem']",Seraph's Embrace,Rod of Ages,Doran's Ring,Sorcerer's Shoes - Distortion,Abyssal Scepter,EmptyIcon
15,2015-06-27,Champions 2015 Summer,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,33:12,Viktor,Cassiopeia,3,0,1,4.0,371,14.7,,84,Cleanse,Flash,"['The Hex Core mk-2', 'Needlessly Large Rod', ""Rabadon's Deathcap"", ""Sorcerer's Shoes - Homeguard"", 'Morellonomicon', 'Void Staff', 'Greater Stealth Totem']",The Hex Core mk-2,Needlessly Large Rod,Rabadon's Deathcap,Sorcerer's Shoes - Homeguard,Morellonomicon,Void Staff
16,2015-06-24,Champions 2015 Summer,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,33:26,Master Yi,Fizz,7,2,4,5.5,287,14.1,,36,Ignite,Flash,"['Blade of the Ruined King', ""Randuin's Omen"", 'Last Whisper', 'Hexdrinker', 'Ninja Tabi', ""Doran's Blade"", 'Greater Stealth Totem']",Blade of the Ruined King,Randuin's Omen,Last Whisper,Hexdrinker,Ninja Tabi,Doran's Blade
17,2015-06-24,Champions 2015 Summer,SK Telecom T1,KT Rolster,Win,KT Rolster,SK Telecom T1,Red,39:33,Orianna,Viktor,8,3,9,5.67,317,16.8,,-26,Ignite,Flash,"[""Rabadon's Deathcap"", ""Zhonya's Hourglass"", ""Athene's Unholy Grail"", 'Void Staff', 'Needlessly Large Rod', ""Sorcerer's Shoes"", 'Sweeping Lens']",Rabadon's Deathcap,Zhonya's Hourglass,Athene's Unholy Grail,Void Staff,Needlessly Large Rod,Sorcerer's Shoes
18,2015-06-12,Champions 2015 Summer,SK Telecom T1,CJ Entus,Win,SK Telecom T1,CJ Entus,Blue,27:42,Master Yi,Urgot,7,3,5,4.0,251,12.6,,103,Ignite,Flash,"['Blade of the Ruined King', ""Youmuu's Ghostblade"", 'Ninja Tabi', 'The Black Cleaver', 'Vision Ward', 'EmptyIcon', 'Greater Stealth Totem']",Blade of the Ruined King,Youmuu's Ghostblade,Ninja Tabi,The Black Cleaver,Vision Ward,EmptyIcon
19,2015-06-12,Champions 2015 Summer,SK Telecom T1,CJ Entus,Win,CJ Entus,SK Telecom T1,Red,38:52,Viktor,Azir,13,1,6,19.0,395,19.5,,62,Heal,Flash,"['Perfect Hex Core', 'Void Staff', 'Morellonomicon', ""Sorcerer's Shoes"", 'Lich Bane', ""Rabadon's Deathcap"", 'Sweeping Lens']",Perfect Hex Core,Void Staff,Morellonomicon,Sorcerer's Shoes,Lich Bane,Rabadon's Deathcap
20,2015-06-10,Champions 2015 Summer,SK Telecom T1,Anarchy,Win,SK Telecom T1,Anarchy,Blue,30:41,Ahri,Viktor,4,1,5,9.0,280,12.1,,45,Ignite,Flash,"[""Rabadon's Deathcap"", ""Luden's Echo"", 'Morellonomicon', ""Sorcerer's Shoes - Homeguard"", ""Doran's Ring"", ""Doran's Ring"", 'Sweeping Lens']",Rabadon's Deathcap,Luden's Echo,Morellonomicon,Sorcerer's Shoes - Homeguard,Doran's Ring,Doran's Ring
21,2015-06-10,Champions 2015 Summer,SK Telecom T1,Anarchy,Loss,Anarchy,SK Telecom T1,Red,38:08,Orianna,Viktor,3,4,3,1.5,294,12.5,,2,Heal,Flash,"[""Rabadon's Deathcap"", ""Luden's Echo"", ""Athene's Unholy Grail"", ""Sorcerer's Shoes"", ""Doran's Ring"", 'EmptyIcon', 'Sweeping Lens']",Rabadon's Deathcap,Luden's Echo,Athene's Unholy Grail,Sorcerer's Shoes,Doran's Ring,EmptyIcon
22,2015-06-10,Champions 2015 Summer,SK Telecom T1,Anarchy,Win,SK Telecom T1,Anarchy,Blue,40:26,Viktor,Ahri,10,1,2,12.0,353,17.4,,10,Barrier,Flash,"[""Rabadon's Deathcap"", 'Perfect Hex Core', 'Lich Bane', 'Morellonomicon', 'Void Staff', ""Sorcerer's Shoes"", 'Sweeping Lens']",Rabadon's Deathcap,Perfect Hex Core,Lich Bane,Morellonomicon,Void Staff,Sorcerer's Shoes
23,2015-06-07,Champions 2015 Summer,SK Telecom T1,Samsung Galaxy,Win,SK Telecom T1,Samsung Galaxy,Blue,24:56,Viktor,Cassiopeia,9,1,4,13.0,235,12.7,,73,Ghost,Flash,"['Perfect Hex Core', ""Doran's Ring"", ""Sorcerer's Shoes - Homeguard"", ""Luden's Echo"", 'Morellonomicon', 'EmptyIcon', 'Sweeping Lens']",Perfect Hex Core,Doran's Ring,Sorcerer's Shoes - Homeguard,Luden's Echo,Morellonomicon,EmptyIcon
24,2015-06-03,Champions 2015 Summer,SK Telecom T1,KOO Tigers,Win,KOO Tigers,SK Telecom T1,Red,33:12,Kog'Maw,Azir,5,3,10,5.0,309,14.4,,35,Heal,Flash,"[""Luden's Echo"", ""Seraph's Embrace"", 'Morellonomicon', 'Void Staff', ""Sorcerer's Shoes"", ""Doran's Ring"", 'Sweeping Lens']",Luden's Echo,Seraph's Embrace,Morellonomicon,Void Staff,Sorcerer's Shoes,Doran's Ring
25,2015-06-03,Champions 2015 Summer,SK Telecom T1,KOO Tigers,Win,SK Telecom T1,KOO Tigers,Blue,34:34,Irelia,Azir,4,1,6,10.0,290,13.4,,-16,Ignite,Flash,"['Trinity Force (0.9.25.21 - 10.22)', 'Blade of the Ruined King', 'Frozen Heart', ""Mercury's Treads"", 'Ruby Crystal', 'Vision Ward', 'Sweeping Lens']",Trinity Force (0.9.25.21 - 10.22),Blade of the Ruined King,Frozen Heart,Mercury's Treads,Ruby Crystal,Vision Ward
26,2015-05-29,Champions 2015 Summer,SK Telecom T1,NaJin e-mFire,Win,SK Telecom T1,NaJin e-mFire,Blue,29:54,Varus,Lulu,5,1,5,10.0,276,13.1,,46,Heal,Flash,"[""Youmuu's Ghostblade"", 'Last Whisper', 'Muramana', 'B. F. Sword', 'Ionian Boots of Lucidity', ""Doran's Blade"", 'Sweeping Lens']",Youmuu's Ghostblade,Last Whisper,Muramana,B. F. Sword,Ionian Boots of Lucidity,Doran's Blade
27,2015-05-29,Champions 2015 Summer,SK Telecom T1,NaJin e-mFire,Win,NaJin e-mFire,SK Telecom T1,Red,35:16,Cassiopeia,Ahri,4,0,5,9.0,312,14.3,,60,Cleanse,Flash,"[""Rabadon's Deathcap"", ""Luden's Echo"", ""Seraph's Embrace"", 'Void Staff', ""Mercury's Treads"", ""Doran's Ring"", 'Sweeping Lens']",Rabadon's Deathcap,Luden's Echo,Seraph's Embrace,Void Staff,Mercury's Treads,Doran's Ring
28,2015-05-23,Champions 2015 Summer,SK Telecom T1,SBENU Sonicboom,Win,SBENU Sonicboom,SK Telecom T1,Red,24:55,Ezreal,Lulu,4,2,8,6.0,228,11.1,,70,Heal,Flash,"['Trinity Force', 'Manamune', 'Ionian Boots of Lucidity', 'Vampiric Scepter', ""Doran's Blade"", 'Vision Ward', 'Greater Stealth Totem']",Trinity Force,Manamune,Ionian Boots of Lucidity,Vampiric Scepter,Doran's Blade,Vision Ward
