,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
21,2017-06-27,LCK 2017 Summer,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,44:36,Orianna,Corki,1,2,9,5.0,512,19.9,,144,Heal,Flash,"[""Rabadon's Deathcap"", ""Sorcerer's Shoes"", 'Morellonomicon', ""Banshee's Veil"", ""Luden's Echo"", 'Void Staff', 'Oracle Alteration']",Rabadon's Deathcap,Sorcerer's Shoes,Morellonomicon,Banshee's Veil,Luden's Echo,Void Staff
22,2017-06-27,LCK 2017 Summer,SK Telecom T1,KT Rolster,Loss,KT Rolster,SK Telecom T1,Red,25:01,Karma,Corki,0,2,2,1.0,184,7.6,,-52,Teleport,Flash,"[""Doran's Ring"", 'Morellonomicon', ""Sorcerer's Shoes"", 'Refillable Potion', 'Ardent Censer', 'Control Ward', 'Oracle Alteration']",Doran's Ring,Morellonomicon,Sorcerer's Shoes,Refillable Potion,Ardent Censer,Control Ward
23,2017-06-22,LCK 2017 Summer,SK Telecom T1,ROX Tigers,Win,SK Telecom T1,ROX Tigers,Blue,41:33,Taliyah,Lucian,4,2,5,4.5,356,18.0,,-53,Cleanse,Flash,"[""Zhonya's Hourglass"", ""Sorcerer's Shoes"", 'Void Staff', 'Needlessly Large Rod', ""Liandry's Torment"", ""Rylai's Crystal Scepter"", 'Oracle Alteration']",Zhonya's Hourglass,Sorcerer's Shoes,Void Staff,Needlessly Large Rod,Liandry's Torment,Rylai's Crystal Scepter
24,2017-06-22,LCK 2017 Summer,SK Telecom T1,ROX Tigers,Win,ROX Tigers,SK Telecom T1,Red,47:01,Cassiopeia,Galio,3,3,12,5.0,437,21.2,,59,Cleanse,Flash,"[""Seraph's Embrace"", 'Morellonomicon', ""Banshee's Veil"", 'Rod of Ages', ""Rabadon's Deathcap"", 'Void Staff', 'Oracle Alteration']",Seraph's Embrace,Morellonomicon,Banshee's Veil,Rod of Ages,Rabadon's Deathcap,Void Staff
25,2017-06-20,LCK 2017 Summer,SK Telecom T1,Jin Air Green Wings,Win,Jin Air Green Wings,SK Telecom T1,Red,27:48,Cassiopeia,Galio,1,0,3,4.0,276,11.8,,52,Cleanse,Flash,"[""Seraph's Embrace"", 'Rod of Ages', 'EmptyIcon', 'Morellonomicon', 'EmptyIcon', 'Refillable Potion', 'Oracle Alteration']",Seraph's Embrace,Rod of Ages,EmptyIcon,Morellonomicon,EmptyIcon,Refillable Potion
26,2017-06-20,LCK 2017 Summer,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,35:23,Taliyah,LeBlanc,8,1,8,16.0,345,17.6,,50,Cleanse,Flash,"['Void Staff', ""Liandry's Torment"", ""Banshee's Veil"", ""Sorcerer's Shoes"", ""Rylai's Crystal Scepter"", 'Fiendish Codex', 'Oracle Alteration']",Void Staff,Liandry's Torment,Banshee's Veil,Sorcerer's Shoes,Rylai's Crystal Scepter,Fiendish Codex
27,2017-06-18,LCK 2017 Summer,SK Telecom T1,Afreeca Freecs,Win,SK Telecom T1,Afreeca Freecs,Blue,32:05,Orianna,Viktor,3,1,4,7.0,337,14.5,,36,Ghost,Flash,"[""Doran's Ring"", ""Sorcerer's Shoes"", 'Morellonomicon', 'The Dark Seal', 'Needlessly Large Rod', ""Luden's Echo"", 'Oracle Alteration']",Doran's Ring,Sorcerer's Shoes,Morellonomicon,The Dark Seal,Needlessly Large Rod,Luden's Echo
28,2017-06-18,LCK 2017 Summer,SK Telecom T1,Afreeca Freecs,Win,Afreeca Freecs,SK Telecom T1,Red,44:54,Karma,Taliyah,5,2,4,4.5,410,19.4,,-12,Teleport,Flash,"['Void Staff', ""Mercury's Treads"", ""Athene's Unholy Grail"", 'Ardent Censer', ""Rabadon's Deathcap"", ""Liandry's Torment"", 'Oracle Alteration']",Void Staff,Mercury's Treads,Athene's Unholy Grail,Ardent Censer,Rabadon's Deathcap,Liandry's Torment
29,2017-06-18,LCK 2017 Summer,SK Telecom T1,Afreeca Freecs,Loss,SK Telecom T1,Afreeca Freecs,Blue,42:51,Galio,Malzahar,1,6,5,1.0,355,14.8,,5,Teleport,Flash,"['Gargoyle Stoneplate', 'Quicksilver Sash', 'Adaptive Helm', ""Mercury's Treads"", 'Iceborn Gauntlet', 'Thornmail', 'Warding Totem']",Gargoyle Stoneplate,Quicksilver Sash,Adaptive Helm,Mercury's Treads,Iceborn Gauntlet,Thornmail
30,2017-06-14,LCK 2017 Summer,SK Telecom T1,MVP,Win,SK Telecom T1,MVP,Blue,42:24,Cassiopeia,Orianna,4,2,5,4.5,413,17.9,,111,Ghost,Flash,"[""Seraph's Embrace"", 'Corrupting Potion', 'Fiendish Codex', 'Rod of Ages', ""Banshee's Veil"", ""Rabadon's Deathcap"", 'Oracle Alteration']",Seraph's Embrace,Corrupting Potion,Fiendish Codex,Rod of Ages,Banshee's Veil,Rabadon's Deathcap
31,2017-06-14,LCK 2017 Summer,SK Telecom T1,MVP,Win,MVP,SK Telecom T1,Red,39:24,Lucian,Orianna,6,0,2,8.0,422,20.1,,76,Exhaust,Flash,"['Blade of the Ruined King', ""Berserker's Greaves"", 'Infinity Edge', 'The Black Cleaver', 'Phantom Dancer', 'Maw of Malmortius', 'Warding Totem']",Blade of the Ruined King,Berserker's Greaves,Infinity Edge,The Black Cleaver,Phantom Dancer,Maw of Malmortius
32,2017-06-10,LCK 2017 Summer,SK Telecom T1,Ever8 Winners,Win,Ever8 Winners,SK Telecom T1,Red,22:42,Cassiopeia,Viktor,6,1,2,8.0,239,12.2,,93,Ghost,Flash,"['Corrupting Potion', 'Tear of the Goddess', 'The Dark Seal', 'Rod of Ages', 'Morellonomicon', 'Fiendish Codex', 'Oracle Alteration']",Corrupting Potion,Tear of the Goddess,The Dark Seal,Rod of Ages,Morellonomicon,Fiendish Codex
33,2017-06-10,LCK 2017 Summer,SK Telecom T1,Ever8 Winners,Win,SK Telecom T1,Ever8 Winners,Blue,42:43,Galio,Lucian,2,0,8,10.0,465,19.0,,44,Teleport,Flash,"['Gargoyle Stoneplate', 'Ninja Tabi', ""Liandry's Torment"", 'Abyssal Mask', 'Frozen Heart', 'Thornmail', 'Oracle Alteration']",Gargoyle Stoneplate,Ninja Tabi,Liandry's Torment,Abyssal Mask,Frozen Heart,Thornmail
34,2017-06-07,LCK 2017 Summer,SK Telecom T1,Longzhu Gaming,Win,SK Telecom T1,Longzhu Gaming,Blue,54:58,Taliyah,Kassadin,7,4,9,4.0,425,22.9,,60,Ghost,Flash,"[""Zhonya's Hourglass"", ""Sorcerer's Shoes"", ""Rabadon's Deathcap"", ""Banshee's Veil"", 'Void Staff', ""Liandry's Torment"", 'Oracle Alteration']",Zhonya's Hourglass,Sorcerer's Shoes,Rabadon's Deathcap,Banshee's Veil,Void Staff,Liandry's Torment
35,2017-06-07,LCK 2017 Summer,SK Telecom T1,Longzhu Gaming,Win,Longzhu Gaming,SK Telecom T1,Red,34:42,Taliyah,Zed,3,1,10,13.0,309,14.7,,-4,Barrier,Flash,"[""Zhonya's Hourglass"", 'Ninja Tabi', 'Blasting Wand', ""Doran's Ring"", ""Liandry's Torment"", ""Rylai's Crystal Scepter"", 'Oracle Alteration']",Zhonya's Hourglass,Ninja Tabi,Blasting Wand,Doran's Ring,Liandry's Torment,Rylai's Crystal Scepter
36,2017-06-07,LCK 2017 Summer,SK Telecom T1,Longzhu Gaming,Loss,SK Telecom T1,Longzhu Gaming,Blue,36:50,Cassiopeia,Taliyah,1,1,3,4.0,330,13.4,,-33,Ghost,Flash,"[""Seraph's Embrace"", 'Corrupting Potion', 'The Dark Seal', 'Rod of Ages', ""Banshee's Veil"", 'Void Staff', 'Oracle Alteration']",Seraph's Embrace,Corrupting Potion,The Dark Seal,Rod of Ages,Banshee's Veil,Void Staff
37,2017-06-04,LCK 2017 Summer,SK Telecom T1,Bbq Olivers,Win,SK Telecom T1,Bbq Olivers,Blue,31:44,Galio,Corki,6,3,7,4.33,272,13.9,,-6,Teleport,Flash,"['Talisman of Ascension', 'Thornmail', 'The Dark Seal', 'Abyssal Scepter', ""Mercury's Treads"", 'Frozen Heart', 'Warding Totem']",Talisman of Ascension,Thornmail,The Dark Seal,Abyssal Scepter,Mercury's Treads,Frozen Heart
38,2017-06-04,LCK 2017 Summer,SK Telecom T1,Bbq Olivers,Win,Bbq Olivers,SK Telecom T1,Red,24:45,Taliyah,Kassadin,2,0,4,6.0,276,11.6,,62,Ghost,Flash,"[""Doran's Ring"", ""Doran's Ring"", ""Sorcerer's Shoes"", 'Haunting Guise', 'Morellonomicon', ""Rylai's Crystal Scepter"", 'Oracle Alteration']",Doran's Ring,Doran's Ring,Sorcerer's Shoes,Haunting Guise,Morellonomicon,Rylai's Crystal Scepter
39,2017-05-31,LCK 2017 Summer,SK Telecom T1,Samsung Galaxy,Loss,SK Telecom T1,Samsung Galaxy,Blue,29:48,Galio,Syndra,0,3,3,1.0,240,10.1,,-9,Teleport,Flash,"['Corrupting Potion', 'The Dark Seal', 'Frozen Heart', ""Mercury's Treads"", 'Abyssal Scepter', 'Aegis of the Legion', 'Warding Totem']",Corrupting Potion,The Dark Seal,Frozen Heart,Mercury's Treads,Abyssal Scepter,Aegis of the Legion
40,2017-05-31,LCK 2017 Summer,SK Telecom T1,Samsung Galaxy,Loss,Samsung Galaxy,SK Telecom T1,Red,30:12,Orianna,Taliyah,0,1,2,2.0,283,10.5,,0,Ghost,Flash,"[""Doran's Ring"", ""Sorcerer's Shoes"", 'Morellonomicon', ""Banshee's Veil"", 'Refillable Potion', 'Needlessly Large Rod', 'Oracle Alteration']",Doran's Ring,Sorcerer's Shoes,Morellonomicon,Banshee's Veil,Refillable Potion,Needlessly Large Rod
