,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
12,2016-03-24,LCK 2016 Spring,SK Telecom T1,Longzhu Gaming,Win,Longzhu Gaming,SK Telecom T1,Red,38:52,Lissandra,Azir,2,2,10,6.0,396,17.2,,3,Teleport,Flash,"[""Zhonya's Hourglass"", 'Rod of Ages', 'Blasting Wand', 'Ionian Boots of Lucidity', 'Abyssal Scepter', ""Rabadon's Deathcap"", 'Farsight Alteration']",Zhonya's Hourglass,Rod of Ages,Blasting Wand,Ionian Boots of Lucidity,Abyssal Scepter,Rabadon's Deathcap
13,2016-03-18,LCK 2016 Spring,SK Telecom T1,ROX Tigers,Loss,ROX Tigers,SK Telecom T1,Red,27:45,Zed,LeBlanc,0,2,0,0.0,210,8.7,,3,Ignite,Flash,"[""Youmuu's Ghostblade"", 'Refillable Potion', 'Maw of Malmortius', ""Mercury's Treads"", 'Vision Ward', 'EmptyIcon', 'Farsight Alteration']",Youmuu's Ghostblade,Refillable Potion,Maw of Malmortius,Mercury's Treads,Vision Ward,EmptyIcon
14,2016-03-18,LCK 2016 Spring,SK Telecom T1,ROX Tigers,Loss,SK Telecom T1,ROX Tigers,Blue,41:22,Azir,LeBlanc,1,3,5,2.0,366,15.4,,47,Heal,Flash,"[""Doran's Ring"", 'Abyssal Scepter', ""Rabadon's Deathcap"", ""Rylai's Crystal Scepter"", ""Sorcerer's Shoes"", ""Nashor's Tooth"", 'Farsight Alteration']",Doran's Ring,Abyssal Scepter,Rabadon's Deathcap,Rylai's Crystal Scepter,Sorcerer's Shoes,Nashor's Tooth
15,2016-03-16,LCK 2016 Spring,SK Telecom T1,Jin Air Green Wings,Win,Jin Air Green Wings,SK Telecom T1,Red,30:47,Azir,Corki,10,1,4,14.0,270,15.4,,-3,Exhaust,Flash,"['Void Staff', 'Abyssal Scepter', ""Nashor's Tooth"", ""Sorcerer's Shoes"", ""Rylai's Crystal Scepter"", 'Needlessly Large Rod', 'Farsight Alteration']",Void Staff,Abyssal Scepter,Nashor's Tooth,Sorcerer's Shoes,Rylai's Crystal Scepter,Needlessly Large Rod
16,2016-03-16,LCK 2016 Spring,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,30:11,Lulu,Azir,4,1,10,14.0,297,15.8,,41,Teleport,Flash,"[""Frost Queen's Claim"", 'Needlessly Large Rod', ""Rabadon's Deathcap"", 'Ionian Boots of Lucidity', 'Lich Bane', 'Void Staff', 'Farsight Alteration']",Frost Queen's Claim,Needlessly Large Rod,Rabadon's Deathcap,Ionian Boots of Lucidity,Lich Bane,Void Staff
17,2016-03-11,LCK 2016 Spring,SK Telecom T1,Afreeca Freecs,Win,Afreeca Freecs,SK Telecom T1,Red,30:53,Lulu,Lux,11,0,8,19.0,285,18.0,,1,Teleport,Flash,"[""Frost Queen's Claim"", 'Lich Bane', 'Rod of Ages', 'Ionian Boots of Lucidity', ""Rabadon's Deathcap"", 'Void Staff', 'Farsight Alteration']",Frost Queen's Claim,Lich Bane,Rod of Ages,Ionian Boots of Lucidity,Rabadon's Deathcap,Void Staff
18,2016-03-11,LCK 2016 Spring,SK Telecom T1,Afreeca Freecs,Win,SK Telecom T1,Afreeca Freecs,Blue,36:57,Lulu,Twisted Fate,8,1,7,15.0,326,18.7,,59,Teleport,Flash,"[""Frost Queen's Claim"", ""Luden's Echo"", 'Lich Bane', 'Ionian Boots of Lucidity', ""Rabadon's Deathcap"", 'Void Staff', 'Farsight Alteration']",Frost Queen's Claim,Luden's Echo,Lich Bane,Ionian Boots of Lucidity,Rabadon's Deathcap,Void Staff
19,2016-03-11,LCK 2016 Spring,SK Telecom T1,Afreeca Freecs,Loss,Afreeca Freecs,SK Telecom T1,Red,35:29,Lulu,Varus,1,3,3,1.33,275,13.2,,-15,Teleport,Flash,"[""Frost Queen's Claim"", ""Doran's Ring"", 'Ionian Boots of Lucidity', 'Lich Bane', ""Rabadon's Deathcap"", 'Blasting Wand', 'Farsight Alteration']",Frost Queen's Claim,Doran's Ring,Ionian Boots of Lucidity,Lich Bane,Rabadon's Deathcap,Blasting Wand
20,2016-02-20,LCK 2016 Spring,SK Telecom T1,Afreeca Freecs,Loss,SK Telecom T1,Afreeca Freecs,Blue,32:16,Lulu,Corki,2,1,1,3.0,318,12.6,,-1,Teleport,Flash,"[""Frost Queen's Claim"", 'Ionian Boots of Lucidity', ""Doran's Ring"", 'Lich Bane', ""Rabadon's Deathcap"", 'Amplifying Tome', 'Farsight Alteration']",Frost Queen's Claim,Ionian Boots of Lucidity,Doran's Ring,Lich Bane,Rabadon's Deathcap,Amplifying Tome
21,2016-02-20,LCK 2016 Spring,SK Telecom T1,Afreeca Freecs,Loss,Afreeca Freecs,SK Telecom T1,Red,35:13,Corki,Kassadin,2,4,1,0.75,284,12.3,,-10,Heal,Flash,"['Corrupting Potion', 'Trinity Force (0.9.25.21 - 10.22)', 'Essence Reaver', ""Sorcerer's Shoes"", 'Long Sword', 'Hexdrinker', 'Farsight Alteration']",Corrupting Potion,Trinity Force (0.9.25.21 - 10.22),Essence Reaver,Sorcerer's Shoes,Long Sword,Hexdrinker
22,2016-02-20,LCK 2016 Spring,SK Telecom T1,Afreeca Freecs,Win,SK Telecom T1,Afreeca Freecs,Blue,33:27,Lulu,Twisted Fate,5,2,6,5.5,268,15.5,,-31,Teleport,Flash,"[""Frost Queen's Claim"", ""Doran's Ring"", 'Abyssal Scepter', 'Ionian Boots of Lucidity', 'Lich Bane', ""Rabadon's Deathcap"", 'Farsight Alteration']",Frost Queen's Claim,Doran's Ring,Abyssal Scepter,Ionian Boots of Lucidity,Lich Bane,Rabadon's Deathcap
23,2016-02-18,LCK 2016 Spring,SK Telecom T1,Longzhu Gaming,Loss,Longzhu Gaming,SK Telecom T1,Red,29:38,Lulu,Lissandra,2,1,1,3.0,270,12.2,,-1,Teleport,Flash,"[""Frost Queen's Claim"", 'Lich Bane', ""Doran's Ring"", 'Ionian Boots of Lucidity', ""Rabadon's Deathcap"", 'EmptyIcon', 'Farsight Alteration']",Frost Queen's Claim,Lich Bane,Doran's Ring,Ionian Boots of Lucidity,Rabadon's Deathcap,EmptyIcon
24,2016-02-18,LCK 2016 Spring,SK Telecom T1,Longzhu Gaming,Loss,SK Telecom T1,Longzhu Gaming,Blue,37:09,Ezreal,Twisted Fate,1,1,3,4.0,357,14.0,,3,Cleanse,Flash,"['Muramana', ""Doran's Blade"", 'The Bloodthirster', 'Ionian Boots of Lucidity', 'Trinity Force (0.9.25.21 - 10.22)', 'EmptyIcon', 'Farsight Alteration']",Muramana,Doran's Blade,The Bloodthirster,Ionian Boots of Lucidity,Trinity Force (0.9.25.21 - 10.22),EmptyIcon
25,2016-02-13,LCK 2016 Spring,SK Telecom T1,KT Rolster,Win,KT Rolster,SK Telecom T1,Red,32:00,Lulu,Lux,1,0,7,8.0,299,14.4,,35,Teleport,Flash,"[""Frost Queen's Claim"", 'Ionian Boots of Lucidity', ""Doran's Ring"", 'Void Staff', 'Lich Bane', ""Rabadon's Deathcap"", 'Farsight Alteration']",Frost Queen's Claim,Ionian Boots of Lucidity,Doran's Ring,Void Staff,Lich Bane,Rabadon's Deathcap
26,2016-02-13,LCK 2016 Spring,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,47:35,Corki,Viktor,7,4,3,2.5,461,21.4,,68,Exhaust,Flash,"['Maw of Malmortius', 'Trinity Force (0.9.25.21 - 10.22)', ""Sorcerer's Shoes"", 'Essence Reaver', 'Infinity Edge', 'Rapid Firecannon', 'Farsight Alteration']",Maw of Malmortius,Trinity Force (0.9.25.21 - 10.22),Sorcerer's Shoes,Essence Reaver,Infinity Edge,Rapid Firecannon
27,2016-02-04,LCK 2016 Spring,SK Telecom T1,SBENU Sonicboom,Win,SK Telecom T1,SBENU Sonicboom,Blue,29:43,Lulu,Zilean,8,3,6,4.67,222,13.1,,21,Ignite,Flash,"[""Doran's Ring"", ""Doran's Ring"", 'Morellonomicon', 'Ionian Boots of Lucidity', ""Luden's Echo"", ""Rabadon's Deathcap"", 'Farsight Alteration']",Doran's Ring,Doran's Ring,Morellonomicon,Ionian Boots of Lucidity,Luden's Echo,Rabadon's Deathcap
28,2016-02-04,LCK 2016 Spring,SK Telecom T1,SBENU Sonicboom,Win,SBENU Sonicboom,SK Telecom T1,Red,33:55,Corki,Lulu,4,1,2,6.0,325,15.0,,32,Exhaust,Flash,"['Corrupting Potion', 'Trinity Force (0.9.25.21 - 10.22)', ""Sorcerer's Shoes"", 'Essence Reaver', 'Infinity Edge', 'EmptyIcon', 'Farsight Alteration']",Corrupting Potion,Trinity Force (0.9.25.21 - 10.22),Sorcerer's Shoes,Essence Reaver,Infinity Edge,EmptyIcon
29,2016-01-29,LCK 2016 Spring,SK Telecom T1,E-mFire,Win,SK Telecom T1,E-mFire,Blue,49:14,Viktor,Lux,9,3,9,6.0,456,23.4,,89,Heal,Flash,"['Morellonomicon', ""Rabadon's Deathcap"", 'Void Staff', 'Perfect Hex Core', 'Ionian Boots of Lucidity', 'Abyssal Scepter', 'Farsight Alteration']",Morellonomicon,Rabadon's Deathcap,Void Staff,Perfect Hex Core,Ionian Boots of Lucidity,Abyssal Scepter
30,2016-01-29,LCK 2016 Spring,SK Telecom T1,E-mFire,Loss,E-mFire,SK Telecom T1,Red,32:01,Viktor,Lulu,2,2,1,1.5,318,13.1,,71,Exhaust,Flash,"[""Frost Queen's Claim"", 'Void Staff', 'Needlessly Large Rod', 'Ionian Boots of Lucidity', 'Perfect Hex Core', 'Abyssal Scepter', 'Farsight Alteration']",Frost Queen's Claim,Void Staff,Needlessly Large Rod,Ionian Boots of Lucidity,Perfect Hex Core,Abyssal Scepter
31,2016-01-29,LCK 2016 Spring,SK Telecom T1,E-mFire,Win,SK Telecom T1,E-mFire,Blue,47:22,Twisted Fate,Lux,3,4,8,2.75,440,23.5,,35,Ghost,Flash,"[""Zhonya's Hourglass"", ""Frost Queen's Claim"", ""Rabadon's Deathcap"", 'Void Staff', 'Ionian Boots of Lucidity - Distortion', 'Lich Bane', 'Farsight Alteration']",Zhonya's Hourglass,Frost Queen's Claim,Rabadon's Deathcap,Void Staff,Ionian Boots of Lucidity - Distortion,Lich Bane
32,2016-01-27,LCK 2016 Spring,SK Telecom T1,ROX Tigers,Loss,ROX Tigers,SK Telecom T1,Red,28:10,Quinn,Viktor,2,2,0,1.0,287,11.0,,33,Exhaust,Flash,"[""Youmuu's Ghostblade"", 'Corrupting Potion', 'Boots of Swiftness', 'Maw of Malmortius', ""Jaurim's Fist"", 'EmptyIcon', 'Farsight Alteration']",Youmuu's Ghostblade,Corrupting Potion,Boots of Swiftness,Maw of Malmortius,Jaurim's Fist,EmptyIcon
33,2016-01-27,LCK 2016 Spring,SK Telecom T1,ROX Tigers,Loss,SK Telecom T1,ROX Tigers,Blue,48:22,Lissandra,Twisted Fate,5,3,5,3.33,562,22.5,,115,Teleport,Flash,"[""Zhonya's Hourglass"", 'Morellonomicon', 'Ionian Boots of Lucidity', 'Void Staff', 'Abyssal Scepter', ""Rabadon's Deathcap"", 'Oracle Alteration']",Zhonya's Hourglass,Morellonomicon,Ionian Boots of Lucidity,Void Staff,Abyssal Scepter,Rabadon's Deathcap
34,2016-01-27,LCK 2016 Spring,SK Telecom T1,ROX Tigers,Win,ROX Tigers,SK Telecom T1,Red,42:19,Lissandra,Lulu,2,5,12,2.8,361,17.1,,66,Teleport,Flash,"[""Frost Queen's Claim"", ""Zhonya's Hourglass"", 'Void Staff', 'Ionian Boots of Lucidity', 'Rod of Ages', 'Blasting Wand', 'Oracle Alteration']",Frost Queen's Claim,Zhonya's Hourglass,Void Staff,Ionian Boots of Lucidity,Rod of Ages,Blasting Wand
35,2016-01-22,LCK 2016 Spring,SK Telecom T1,Samsung Galaxy,Win,SK Telecom T1,Samsung Galaxy,Blue,32:48,Lulu,Varus,2,1,6,8.0,312,15.1,,27,Teleport,Flash,"[""Frost Queen's Claim"", ""Doran's Ring"", 'Ionian Boots of Lucidity', 'Void Staff', 'Lich Bane', ""Rabadon's Deathcap"", 'Oracle Alteration']",Frost Queen's Claim,Doran's Ring,Ionian Boots of Lucidity,Void Staff,Lich Bane,Rabadon's Deathcap
36,2016-01-22,LCK 2016 Spring,SK Telecom T1,Samsung Galaxy,Win,Samsung Galaxy,SK Telecom T1,Red,47:03,Gangplank,Viktor,1,3,10,3.67,422,20.2,,-68,Exhaust,Flash,"['Maw of Malmortius', 'Trinity Force (0.9.25.21 - 10.22)', 'Infinity Edge', 'Boots of Swiftness', 'Essence Reaver', ""Sterak's Gage"", 'Farsight Alteration']",Maw of Malmortius,Trinity Force (0.9.25.21 - 10.22),Infinity Edge,Boots of Swiftness,Essence Reaver,Sterak's Gage
37,2016-01-16,LCK 2016 Spring,SK Telecom T1,Jin Air Green Wings,Loss,SK Telecom T1,Jin Air Green Wings,Blue,41:43,Gangplank,Cassiopeia,2,4,2,1.0,372,17.4,,59,Exhaust,Flash,"[""Death's Dance"", 'Trinity Force (0.9.25.21 - 10.22)', 'Ionian Boots of Lucidity', ""Sterak's Gage"", 'Infinity Edge', ""Warden's Mail"", 'Farsight Alteration']",Death's Dance,Trinity Force (0.9.25.21 - 10.22),Ionian Boots of Lucidity,Sterak's Gage,Infinity Edge,Warden's Mail
38,2016-01-13,LCK 2016 Spring,SK Telecom T1,CJ Entus,Win,SK Telecom T1,CJ Entus,Blue,42:55,Viktor,LeBlanc,6,0,6,12.0,419,20.6,,10,Heal,Flash,"[""Zhonya's Hourglass"", ""Rabadon's Deathcap"", 'Abyssal Scepter', 'Perfect Hex Core', 'Ionian Boots of Lucidity', 'Void Staff', 'Farsight Alteration']",Zhonya's Hourglass,Rabadon's Deathcap,Abyssal Scepter,Perfect Hex Core,Ionian Boots of Lucidity,Void Staff
39,2016-01-13,LCK 2016 Spring,SK Telecom T1,CJ Entus,Win,CJ Entus,SK Telecom T1,Red,29:33,Corki,Twisted Fate,9,0,9,18.0,279,15.7,,50,Cleanse,Flash,"['Corrupting Potion', 'Trinity Force (0.9.25.21 - 10.22)', ""Sorcerer's Shoes"", 'Essence Reaver', 'Infinity Edge', 'Vampiric Scepter', 'Farsight Alteration']",Corrupting Potion,Trinity Force (0.9.25.21 - 10.22),Sorcerer's Shoes,Essence Reaver,Infinity Edge,Vampiric Scepter
