,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
28,2019-02-13,LCK 2019 Spring,SK Telecom T1,Kingzone DragonX,Win,Kingzone DragonX,SK Telecom T1,Red,38:28,Lissandra,LeBlanc,3,4,2,1.25,335,15.7,,84,Teleport,Flash,"['Hextech Protobelt-01', ""Zhonya's Hourglass"", 'Needlessly Large Rod', ""Mercury's Treads"", ""Luden's Echo"", 'Needlessly Large Rod', 'Warding Totem']",Hextech Protobelt-01,Zhonya's Hourglass,Needlessly Large Rod,Mercury's Treads,Luden's Echo,Needlessly Large Rod
29,2019-02-13,LCK 2019 Spring,SK Telecom T1,Kingzone DragonX,Loss,SK Telecom T1,Kingzone DragonX,Blue,36:36,Sylas,Azir,0,2,0,0.0,308,12.0,,32,Teleport,Flash,"[""Zhonya's Hourglass"", 'Needlessly Large Rod', 'Rod of Ages', 'The Dark Seal', ""Mercury's Treads"", 'Spirit Visage', 'Oracle Lens']",Zhonya's Hourglass,Needlessly Large Rod,Rod of Ages,The Dark Seal,Mercury's Treads,Spirit Visage
30,2019-02-03,LCK 2019 Spring,SK Telecom T1,Hanwha Life Esports,Win,Hanwha Life Esports,SK Telecom T1,Red,25:34,Sion,Urgot,1,1,8,9.0,210,9.3,,-16,Teleport,Flash,"['Gargoyle Stoneplate', 'Ninja Tabi', ""Giant's Belt"", 'Frozen Heart', 'Kindlegem', 'Control Ward', 'Warding Totem']",Gargoyle Stoneplate,Ninja Tabi,Giant's Belt,Frozen Heart,Kindlegem,Control Ward
31,2019-02-03,LCK 2019 Spring,SK Telecom T1,Hanwha Life Esports,Win,SK Telecom T1,Hanwha Life Esports,Blue,29:42,Galio,LeBlanc,3,1,6,9.0,258,12.0,,45,Teleport,Flash,"['Hextech Protobelt-01', ""Sorcerer's Shoes"", ""Luden's Echo"", 'The Dark Seal', 'Morellonomicon', 'Control Ward', 'Warding Totem']",Hextech Protobelt-01,Sorcerer's Shoes,Luden's Echo,The Dark Seal,Morellonomicon,Control Ward
32,2019-01-31,LCK 2019 Spring,SK Telecom T1,Griffin (Korean Team),Loss,SK Telecom T1,Griffin (Korean Team),Blue,28:51,Irelia,Galio,2,3,0,0.67,244,10.4,,-38,Ignite,Flash,"['Corrupting Potion', 'Trinity Force (0.9.25.21 - 10.22)', ""Mercury's Treads"", ""Sterak's Gage"", 'EmptyIcon', 'EmptyIcon', 'Farsight Alteration']",Corrupting Potion,Trinity Force (0.9.25.21 - 10.22),Mercury's Treads,Sterak's Gage,EmptyIcon,EmptyIcon
33,2019-01-31,LCK 2019 Spring,SK Telecom T1,Griffin (Korean Team),Loss,Griffin (Korean Team),SK Telecom T1,Red,36:52,Ryze,Lissandra,0,1,0,0.0,387,14.0,,3,Cleanse,Flash,"[""Seraph's Embrace"", ""Banshee's Veil"", ""Sorcerer's Shoes"", 'Morellonomicon', 'Void Staff', 'Control Ward', 'Warding Totem']",Seraph's Embrace,Banshee's Veil,Sorcerer's Shoes,Morellonomicon,Void Staff,Control Ward
34,2019-01-27,LCK 2019 Spring,SK Telecom T1,DAMWON Gaming,Win,SK Telecom T1,DAMWON Gaming,Blue,33:55,Galio,Sion,0,0,6,6.0,324,12.8,,56,Teleport,Flash,"['Hextech Protobelt-01', 'The Dark Seal', ""Luden's Echo"", 'Morellonomicon', ""Sorcerer's Shoes"", 'Blasting Wand', 'Warding Totem']",Hextech Protobelt-01,The Dark Seal,Luden's Echo,Morellonomicon,Sorcerer's Shoes,Blasting Wand
35,2019-01-27,LCK 2019 Spring,SK Telecom T1,DAMWON Gaming,Loss,DAMWON Gaming,SK Telecom T1,Red,33:09,Corki,Ryze,2,1,0,2.0,345,13.5,,0,Cleanse,Flash,"['Rapid Firecannon', ""Sorcerer's Shoes"", 'Trinity Force (0.9.25.21 - 10.22)', 'Infinity Edge', 'Control Ward', 'Blasting Wand', 'Farsight Alteration']",Rapid Firecannon,Sorcerer's Shoes,Trinity Force (0.9.25.21 - 10.22),Infinity Edge,Control Ward,Blasting Wand
36,2019-01-27,LCK 2019 Spring,SK Telecom T1,DAMWON Gaming,Win,SK Telecom T1,DAMWON Gaming,Blue,37:21,Galio,Zoe,1,2,4,2.5,361,15.4,,-6,Teleport,Flash,"['EmptyIcon', 'Needlessly Large Rod', ""Mercury's Treads"", ""Luden's Echo"", 'Morellonomicon', 'Needlessly Large Rod', 'Warding Totem']",EmptyIcon,Needlessly Large Rod,Mercury's Treads,Luden's Echo,Morellonomicon,Needlessly Large Rod
37,2019-01-24,LCK 2019 Spring,SK Telecom T1,SANDBOX Gaming,Loss,SANDBOX Gaming,SK Telecom T1,Red,30:10,Urgot,Akali,0,3,0,0.0,268,10.2,,-25,Teleport,Flash,"['Righteous Glory', 'Broken Stopwatch', 'The Black Cleaver', 'Chain Vest', 'Ninja Tabi', 'Negatron Cloak', 'Farsight Alteration']",Righteous Glory,Broken Stopwatch,The Black Cleaver,Chain Vest,Ninja Tabi,Negatron Cloak
38,2019-01-24,LCK 2019 Spring,SK Telecom T1,SANDBOX Gaming,Loss,SK Telecom T1,SANDBOX Gaming,Blue,29:17,Urgot,Aatrox,2,3,3,1.67,233,10.7,,1,Teleport,Flash,"['Righteous Glory', 'Gargoyle Stoneplate', 'Ninja Tabi', 'Ruby Crystal', 'The Black Cleaver', 'Stopwatch', 'Warding Totem']",Righteous Glory,Gargoyle Stoneplate,Ninja Tabi,Ruby Crystal,The Black Cleaver,Stopwatch
39,2019-01-24,LCK 2019 Spring,SK Telecom T1,SANDBOX Gaming,Win,SANDBOX Gaming,SK Telecom T1,Red,33:13,Galio,Aatrox,2,1,11,13.0,256,12.4,,-46,Teleport,Flash,"['Hextech Protobelt-01', ""Zhonya's Hourglass"", ""Mejai's Soulstealer"", 'Oblivion Orb', ""Sorcerer's Shoes"", 'Needlessly Large Rod', 'Warding Totem']",Hextech Protobelt-01,Zhonya's Hourglass,Mejai's Soulstealer,Oblivion Orb,Sorcerer's Shoes,Needlessly Large Rod
40,2019-01-18,LCK 2019 Spring,SK Telecom T1,Afreeca Freecs,Win,SK Telecom T1,Afreeca Freecs,Blue,25:20,Urgot,Galio,3,1,5,8.0,207,10.4,,15,Teleport,Flash,"['Righteous Glory', 'Corrupting Potion', 'Broken Stopwatch', ""Mercury's Treads"", 'The Black Cleaver', 'Adaptive Helm', 'Warding Totem']",Righteous Glory,Corrupting Potion,Broken Stopwatch,Mercury's Treads,The Black Cleaver,Adaptive Helm
41,2019-01-18,LCK 2019 Spring,SK Telecom T1,Afreeca Freecs,Win,Afreeca Freecs,SK Telecom T1,Red,28:55,Urgot,Galio,6,1,2,8.0,299,13.4,,37,Teleport,Flash,"['Righteous Glory', 'Gargoyle Stoneplate', ""Warden's Mail"", ""Mercury's Treads"", 'The Black Cleaver', 'Ruby Crystal', 'Warding Totem']",Righteous Glory,Gargoyle Stoneplate,Warden's Mail,Mercury's Treads,The Black Cleaver,Ruby Crystal
42,2019-01-16,LCK 2019 Spring,SK Telecom T1,Jin Air Green Wings,Win,Jin Air Green Wings,SK Telecom T1,Red,33:06,Urgot,Galio,1,2,0,0.5,310,13.1,,39,Teleport,Flash,"['Righteous Glory', 'Gargoyle Stoneplate', 'The Black Cleaver', 'EmptyIcon', ""Mercury's Treads"", ""Warden's Mail"", 'Warding Totem']",Righteous Glory,Gargoyle Stoneplate,The Black Cleaver,EmptyIcon,Mercury's Treads,Warden's Mail
43,2019-01-16,LCK 2019 Spring,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,27:12,Urgot,Galio,3,0,6,9.0,268,11.5,,23,Teleport,Flash,"['Righteous Glory', 'Corrupting Potion', 'Gargoyle Stoneplate', 'The Black Cleaver', ""Mercury's Treads"", 'EmptyIcon', 'Warding Totem']",Righteous Glory,Corrupting Potion,Gargoyle Stoneplate,The Black Cleaver,Mercury's Treads,EmptyIcon
